d1,d2,type
DB00528,DB01337,1
DB01115,DB08933,1
DB00363,DB00490,1
DB00366,DB09290,1
DB00979,DB09076,1
DB00307,DB04868,1
DB00203,DB01211,1
DB00278,DB06730,1
DB01288,DB09082,1
DB00682,DB06176,1
DB01023,DB09118,1
DB00537,DB01340,1
DB00182,DB01178,1
DB00864,DB09235,1
DB00780,DB01623,1
DB00150,DB00472,1
DB00203,DB00820,1
DB00999,DB01392,1
DB00706,DB01264,1
DB00420,DB00715,1
DB00211,DB01162,1
DB01072,DB09034,1
DB00199,DB00549,1
DB00603,DB01149,1
DB01038,DB01233,1
DB00277,DB01070,1
DB01167,DB01184,1
DB01072,DB09104,1
DB06616,DB09073,1
DB00440,DB08912,1
DB00393,DB08820,1
DB00266,DB00908,1
DB00014,DB04855,1
DB00237,DB00325,1
DB00266,DB00766,1
DB00601,DB01149,1
DB00539,DB09063,1
DB00458,DB01238,1
DB00414,DB00443,1
DB06201,DB06690,1
DB00474,DB00582,1
DB00934,DB01100,1
DB00163,DB00605,1
DB00208,DB01182,1
DB01359,DB03128,1
DB00470,DB00660,1
DB00035,DB00813,1
DB00980,DB08873,1
DB00422,DB01463,1
DB01026,DB01418,1
DB00220,DB01120,1
DB00181,DB01080,1
DB00333,DB00690,1
DB01211,DB01254,1
DB00653,DB01155,1
DB00337,DB00976,1
DB01114,DB09076,1
DB00414,DB00864,1
DB00622,DB09282,1
DB00320,DB01618,1
DB00758,DB08794,1
DB01238,DB01576,1
DB00715,DB00897,1
DB01174,DB04868,1
DB00468,DB01197,1
DB00896,DB01609,1
DB00514,DB00875,1
DB00691,DB00820,1
DB00823,DB00974,1
DB00363,DB09074,1
DB00346,DB00594,1
DB00285,DB06605,1
DB00747,DB00761,1
DB00669,DB00679,1
DB00201,DB00615,1
DB00960,DB00975,1
DB00501,DB01171,1
DB00121,DB00307,1
DB09049,DB09073,1
DB00220,DB00637,1
DB00997,DB01254,1
DB00582,DB09054,1
DB01354,DB08907,1
DB00310,DB00794,1
DB01254,DB08865,1
DB00104,DB00556,1
DB08912,DB09570,1
DB00935,DB01577,1
DB01048,DB01072,1
DB00625,DB01238,1
DB00266,DB06715,1
DB01008,DB01181,1
DB00188,DB01320,1
DB00603,DB00912,1
DB00091,DB01059,1
DB00331,DB00794,1
DB00328,DB06696,1
DB00206,DB09075,1
DB00608,DB06792,1
DB00934,DB01063,1
DB00501,DB00847,1
DB00193,DB00502,1
DB00335,DB06218,1
DB00814,DB01208,1
DB00557,DB09072,1
DB00248,DB00264,1
DB00220,DB01395,1
DB00924,DB01233,1
DB00529,DB01172,1
DB00427,DB00557,1
DB00266,DB00977,1
DB00758,DB01023,1
DB00207,DB00215,1
DB01395,DB09063,1
DB00321,DB00961,1
DB01211,DB01264,1
DB00215,DB00358,1
DB00374,DB08918,1
DB00312,DB00697,1
DB03880,DB06414,1
DB00816,DB01577,1
DB01169,DB06203,1
DB00309,DB00864,1
DB00215,DB00489,1
DB00734,DB00989,1
DB00723,DB06714,1
DB01208,DB11248,1
DB00705,DB09104,1
DB00625,DB01074,1
DB00606,DB00956,1
DB00468,DB00564,1
DB00500,DB00682,1
DB00682,DB01296,1
DB00216,DB01238,1
DB00295,DB00502,1
DB01609,DB09083,1
DB00850,DB09117,1
DB00661,DB01267,1
DB00780,DB01463,1
DB00409,DB00924,1
DB00648,DB01268,1
DB00908,DB01201,1
DB00215,DB01609,1
DB00374,DB00876,1
DB00332,DB00748,1
DB09065,DB09123,1
DB01247,DB09289,1
DB00813,DB09117,1
DB00814,DB09026,1
DB00395,DB00413,1
DB01200,DB04871,1
DB01320,DB08932,1
DB00187,DB00411,1
DB00169,DB01070,1
DB00542,DB01356,1
DB00925,DB01427,1
DB00396,DB06203,1
DB00898,DB09117,1
DB00470,DB00844,1
DB00273,DB01075,1
DB01418,DB04839,1
DB01590,DB04817,1
DB00773,DB02703,1
DB00956,DB01041,1
DB00104,DB00373,1
DB00035,DB00854,1
DB00241,DB00435,1
DB00468,DB02703,1
DB06711,DB09009,1
DB00559,DB00731,1
DB00660,DB00972,1
DB01501,DB09290,1
DB00266,DB08976,1
DB00370,DB01254,1
DB00312,DB00381,1
DB00726,DB01623,1
DB00252,DB00450,1
DB00584,DB00700,1
DB00136,DB01380,1
DB00642,DB01050,1
DB00834,DB01001,1
DB00859,DB06724,1
DB00268,DB00490,1
DB00289,DB06704,1
DB01234,DB06203,1
DB00734,DB08897,1
DB00867,DB00961,1
DB01223,DB08912,1
DB00317,DB00361,1
DB00418,DB00590,1
DB00237,DB00277,1
DB00204,DB00875,1
DB00382,DB00502,1
DB00768,DB06698,1
DB00584,DB01355,1
DB00909,DB06201,1
DB00301,DB01172,1
DB00477,DB00843,1
DB01340,DB01395,1
DB00898,DB01242,1
DB05812,DB09039,1
DB01264,DB04844,1
DB00295,DB00765,1
DB01201,DB06817,1
DB00794,DB08932,1
DB01128,DB01418,1
DB00834,DB01253,1
DB00934,DB09076,1
DB00104,DB01165,1
DB00252,DB00906,1
DB00014,DB08893,1
DB00091,DB00624,1
DB01390,DB06616,1
DB00877,DB08912,1
DB03615,DB09060,1
DB00285,DB00933,1
DB00872,DB06684,1
DB00252,DB00270,1
DB00366,DB00477,1
DB00450,DB00921,1
DB01083,DB01202,1
DB00358,DB01232,1
DB00554,DB00798,1
DB00983,DB06704,1
DB00334,DB00379,1
DB00214,DB08912,1
DB04842,DB09068,1
DB00196,DB00243,1
DB00363,DB00366,1
DB00794,DB09065,1
DB01173,DB04924,1
DB00181,DB00408,1
DB00244,DB06723,1
DB00820,DB00898,1
DB00425,DB00625,1
DB00555,DB00564,1
DB00564,DB01259,1
DB00177,DB00554,1
DB00308,DB01182,1
DB00582,DB01624,1
DB00379,DB06684,1
DB01232,DB09027,1
DB00166,DB01132,1
DB00321,DB06704,1
DB00280,DB08933,1
DB02703,DB08860,1
DB00962,DB01403,1
DB00270,DB06724,1
DB00443,DB01251,1
DB00449,DB08918,1
DB00214,DB00814,1
DB00182,DB01194,1
DB00554,DB00834,1
DB01124,DB02546,1
DB00343,DB00708,1
DB00484,DB01215,1
DB01178,DB01242,1
DB01069,DB04842,1
DB04348,DB06210,1
DB01244,DB06724,1
DB00590,DB00734,1
DB00282,DB00461,1
DB01556,DB01579,1
DB00697,DB08909,1
DB00425,DB00921,1
DB00420,DB01577,1
DB00418,DB00898,1
DB01144,DB01551,1
DB04839,DB09054,1
DB00590,DB00834,1
DB00569,DB00573,1
DB04841,DB09034,1
DB01251,DB06791,1
DB00635,DB01263,1
DB00448,DB04868,1
DB00474,DB08941,1
DB00946,DB08816,1
DB00266,DB00602,1
DB00312,DB01041,1
DB00211,DB00346,1
DB00215,DB00889,1
DB00477,DB00813,1
DB01173,DB06201,1
DB00411,DB00545,1
DB00672,DB01110,1
DB00222,DB06203,1
DB00370,DB00872,1
DB02901,DB09038,1
DB01254,DB09128,1
DB06708,DB09274,1
DB00468,DB00790,1
DB01030,DB01118,1
DB00252,DB06717,1
DB08794,DB08918,1
DB01263,DB04946,1
DB00181,DB00474,1
DB00682,DB09101,1
DB00503,DB01036,1
DB01100,DB09076,1
DB01045,DB06697,1
DB00559,DB00570,1
DB01184,DB04868,1
DB00503,DB00603,1
DB00482,DB00687,1
DB00222,DB00999,1
DB01232,DB06626,1
DB01232,DB09030,1
DB00373,DB08877,1
DB00865,DB01144,1
DB00601,DB01288,1
DB01220,DB08881,1
DB00472,DB01115,1
DB00384,DB01119,1
DB00334,DB00780,1
DB00708,DB09118,1
DB01259,DB08899,1
DB00196,DB00814,1
DB00603,DB01355,1
DB00501,DB04905,1
DB01211,DB01259,1
DB00367,DB06697,1
DB01176,DB01409,1
DB00903,DB01551,1
DB00750,DB01233,1
DB01167,DB09053,1
DB00243,DB01026,1
DB00317,DB09054,1
DB00215,DB06616,1
DB00555,DB01017,1
DB04938,DB06401,1
DB01624,DB04896,1
DB00482,DB01032,1
DB00625,DB01023,1
DB01036,DB06717,1
DB00334,DB01200,1
DB00316,DB00381,1
DB00976,DB06626,1
DB01219,DB08933,1
DB01198,DB08873,1
DB00850,DB01560,1
DB01254,DB06207,1
DB01173,DB04946,1
DB00484,DB00945,1
DB00425,DB05246,1
DB01118,DB01319,1
DB00282,DB00784,1
DB00736,DB06616,1
DB00321,DB00500,1
DB01151,DB04842,1
DB00782,DB09076,1
DB00295,DB01017,1
DB00932,DB01182,1
DB00490,DB09042,1
DB00461,DB01356,1
DB01233,DB06204,1
DB00563,DB09256,1
DB00543,DB03880,1
DB00307,DB00608,1
DB09054,DB09262,1
DB00252,DB09330,1
DB00397,DB00961,1
DB06402,DB09083,1
DB00457,DB00598,1
DB00703,DB01195,1
DB00279,DB00726,1
DB00237,DB00697,1
DB00818,DB09117,1
DB00186,DB00754,1
DB00220,DB09053,1
DB00207,DB00834,1
DB01219,DB06201,1
DB00346,DB00657,1
DB06228,DB09079,1
DB00653,DB09555,1
DB00704,DB09049,1
DB00371,DB00486,1
DB00307,DB00706,1
DB00204,DB00834,1
DB00715,DB00814,1
DB00250,DB06708,1
DB00014,DB00331,1
DB00528,DB00625,1
DB00220,DB01020,1
DB00312,DB01021,1
DB00422,DB00966,1
DB04272,DB08816,1
DB00279,DB11093,1
DB00976,DB01244,1
DB00278,DB08794,1
DB00401,DB00564,1
DB01004,DB01598,1
DB01166,DB06636,1
DB00623,DB01242,1
DB00398,DB09288,1
DB00356,DB00413,1
DB00328,DB00682,1
DB00594,DB01235,1
DB06603,DB09054,1
DB00635,DB09065,1
DB00425,DB00564,1
DB00696,DB09048,1
DB00384,DB09242,1
DB00366,DB00575,1
DB00300,DB00932,1
DB00237,DB00880,1
DB09027,DB09104,1
DB00459,DB00898,1
DB00215,DB06788,1
DB00470,DB00979,1
DB00176,DB00188,1
DB00834,DB01222,1
DB00176,DB00393,1
DB00202,DB00989,1
DB00998,DB01614,1
DB00193,DB08883,1
DB00673,DB09118,1
DB00613,DB08911,1
DB00220,DB01100,1
DB00177,DB01015,1
DB00508,DB00669,1
DB00700,DB01119,1
DB00266,DB00976,1
DB00104,DB06216,1
DB00195,DB08881,1
DB01149,DB01267,1
DB00635,DB06717,1
DB00482,DB09295,1
DB00243,DB09291,1
DB00450,DB01149,1
DB00176,DB04839,1
DB00317,DB06603,1
DB00395,DB08912,1
DB00215,DB04842,1
DB01149,DB09227,1
DB08976,DB09026,1
DB00559,DB08815,1
DB00295,DB01045,1
DB01023,DB01355,1
DB00450,DB01238,1
DB00309,DB00343,1
DB00767,DB01168,1
DB00404,DB00413,1
DB00604,DB01167,1
DB00774,DB00921,1
DB00390,DB00700,1
DB00190,DB00898,1
DB00468,DB01340,1
DB00263,DB00482,1
DB00521,DB09083,1
DB00269,DB00745,1
DB00593,DB01560,1
DB00220,DB05521,1
DB00780,DB01214,1
DB00823,DB01016,1
DB01029,DB01238,1
DB00555,DB06201,1
DB00501,DB01076,1
DB00222,DB04339,1
DB00450,DB08815,1
DB00861,DB01172,1
DB06207,DB08933,1
DB06789,DB08907,1
DB00673,DB09102,1
DB00176,DB00496,1
DB00675,DB01012,1
DB00582,DB05521,1
DB00417,DB01172,1
DB00193,DB01037,1
DB00682,DB04839,1
DB00754,DB01418,1
DB00237,DB00542,1
DB00246,DB00924,1
DB01129,DB01263,1
DB00425,DB09048,1
DB00266,DB01166,1
DB00264,DB00457,1
DB00408,DB00674,1
DB05109,DB08865,1
DB00524,DB01192,1
DB00391,DB11181,1
DB04896,DB08824,1
DB00780,DB09038,1
DB00342,DB01263,1
DB00277,DB01589,1
DB00450,DB04844,1
DB01072,DB08864,1
DB00120,DB08895,1
DB00872,DB00908,1
DB00384,DB00844,1
DB00422,DB08824,1
DB00215,DB08824,1
DB00537,DB00790,1
DB00334,DB00475,1
DB00193,DB01173,1
DB00237,DB00384,1
DB00916,DB01418,1
DB01182,DB01223,1
DB00948,DB01032,1
DB00277,DB00938,1
DB00575,DB00661,1
DB00408,DB09097,1
DB01377,DB08931,1
DB00370,DB00450,1
DB00864,DB08868,1
DB00861,DB01014,1
DB01018,DB05271,1
DB01211,DB06636,1
DB00307,DB00317,1
DB00695,DB00844,1
DB00618,DB01602,1
DB00180,DB00834,1
DB00752,DB00851,1
DB00703,DB09220,1
DB00252,DB06414,1
DB00734,DB00765,1
DB01219,DB01244,1
DB00390,DB08873,1
DB00991,DB04865,1
DB00204,DB08871,1
DB00731,DB06335,1
DB00187,DB00206,1
DB00401,DB11126,1
DB00408,DB01021,1
DB00715,DB01264,1
DB00477,DB01151,1
DB00285,DB00682,1
DB00254,DB01353,1
DB00497,DB00834,1
DB00972,DB01021,1
DB01264,DB06702,1
DB00715,DB01149,1
DB00571,DB01118,1
DB00648,DB06414,1
DB00503,DB09272,1
DB00586,DB00814,1
DB00312,DB09288,1
DB06228,DB08918,1
DB00932,DB06817,1
DB00332,DB01142,1
DB00635,DB00951,1
DB00266,DB00672,1
DB01242,DB06201,1
DB00672,DB06292,1
DB06589,DB09073,1
DB01320,DB09273,1
DB00344,DB00409,1
DB01242,DB01463,1
DB00344,DB01409,1
DB00541,DB00622,1
DB00564,DB00976,1
DB01030,DB08865,1
DB00715,DB00962,1
DB00678,DB01263,1
DB00559,DB01211,1
DB00370,DB01114,1
DB01320,DB01567,1
DB00197,DB00440,1
DB00196,DB06589,1
DB00207,DB01220,1
DB01023,DB01045,1
DB00381,DB01164,1
DB01232,DB01395,1
DB00864,DB01167,1
DB00366,DB01320,1
DB00248,DB01063,1
DB00945,DB09272,1
DB00607,DB01115,1
DB00411,DB01136,1
DB00294,DB00302,1
DB00470,DB00557,1
DB00677,DB08873,1
DB00387,DB00433,1
DB00773,DB09073,1
DB00933,DB04871,1
DB00104,DB00738,1
DB00391,DB01623,1
DB00528,DB01351,1
DB01340,DB06212,1
DB01144,DB01356,1
DB01242,DB06603,1
DB00343,DB00997,1
DB01232,DB06636,1
DB00358,DB00697,1
DB00572,DB01409,1
DB00540,DB01017,1
DB00224,DB09143,1
DB00388,DB01577,1
DB00370,DB00831,1
DB00408,DB00764,1
DB01171,DB01614,1
DB00753,DB00956,1
DB00220,DB04855,1
DB08893,DB09049,1
DB00682,DB08880,1
DB00956,DB01128,1
DB00989,DB01100,1
DB00813,DB01233,1
DB00653,DB00906,1
DB00206,DB00820,1
DB00582,DB01076,1
DB00367,DB01354,1
DB00688,DB01377,1
DB00524,DB00715,1
DB01133,DB01172,1
DB06717,DB08881,1
DB00794,DB09128,1
DB01115,DB09220,1
DB00875,DB01576,1
DB00682,DB01060,1
DB00700,DB01353,1
DB00283,DB09117,1
DB00409,DB00953,1
DB01320,DB09101,1
DB00717,DB03880,1
DB08895,DB09118,1
DB00871,DB09082,1
DB00214,DB00573,1
DB00387,DB00497,1
DB00852,DB00988,1
DB00635,DB00945,1
DB00181,DB01018,1
DB00222,DB00731,1
DB00211,DB01579,1
DB01142,DB09242,1
DB00425,DB01106,1
DB01030,DB04817,1
DB00595,DB00607,1
DB00512,DB00554,1
DB01624,DB08897,1
DB00564,DB04953,1
DB00976,DB08865,1
DB00997,DB01156,1
DB01067,DB02901,1
DB00976,DB09074,1
DB01026,DB06414,1
DB00318,DB00501,1
DB06335,DB06788,1
DB00346,DB00706,1
DB00543,DB01100,1
DB00836,DB09280,1
DB01211,DB05109,1
DB00962,DB00972,1
DB00691,DB01021,1
DB00263,DB01244,1
DB00295,DB06702,1
DB00181,DB00737,1
DB00091,DB00966,1
DB00820,DB01340,1
DB00204,DB00310,1
DB00830,DB09082,1
DB00166,DB00258,1
DB00203,DB00872,1
DB00586,DB01203,1
DB01064,DB01577,1
DB00651,DB01068,1
DB00968,DB01119,1
DB00715,DB00949,1
DB00266,DB00625,1
DB00586,DB00712,1
DB00341,DB01041,1
DB00337,DB01008,1
DB00912,DB08873,1
DB00374,DB00880,1
DB00794,DB06708,1
DB08899,DB09068,1
DB00163,DB00215,1
DB00204,DB00673,1
DB00704,DB00844,1
DB00295,DB01176,1
DB00974,DB01009,1
DB00186,DB00950,1
DB00307,DB01223,1
DB00823,DB01120,1
DB00366,DB01621,1
DB00243,DB04868,1
DB01394,DB09073,1
DB00898,DB04896,1
DB01149,DB05812,1
DB00091,DB02659,1
DB00470,DB00564,1
DB00208,DB00932,1
DB00675,DB06290,1
DB00258,DB08826,1
DB00425,DB06153,1
DB00227,DB08912,1
DB00697,DB06218,1
DB00908,DB01394,1
DB00752,DB09241,1
DB00421,DB01076,1
DB01062,DB08873,1
DB00530,DB00585,1
DB09063,DB09227,1
DB01586,DB04574,1
DB01142,DB01463,1
DB00773,DB09118,1
DB00486,DB01440,1
DB00593,DB05271,1
DB00091,DB00528,1
DB00393,DB01244,1
DB01256,DB09054,1
DB00176,DB01038,1
DB00227,DB08827,1
DB00436,DB00454,1
DB00454,DB01232,1
DB00391,DB04946,1
DB00263,DB00381,1
DB00207,DB01118,1
DB06700,DB06704,1
DB00312,DB01113,1
DB00582,DB01023,1
DB00603,DB00648,1
DB00310,DB00715,1
DB00381,DB00925,1
DB00136,DB00959,1
DB00381,DB01167,1
DB00333,DB06414,1
DB00937,DB01365,1
DB01254,DB08827,1
DB01032,DB08795,1
DB01076,DB01167,1
DB00997,DB08899,1
DB00433,DB00460,1
DB00254,DB00474,1
DB00285,DB00586,1
DB01175,DB04272,1
DB00900,DB01072,1
DB01656,DB08931,1
DB00188,DB01242,1
DB00273,DB06153,1
DB00091,DB06616,1
DB01320,DB04953,1
DB00273,DB01176,1
DB00774,DB00844,1
DB00279,DB00717,1
DB04839,DB06290,1
DB00208,DB00608,1
DB01203,DB09083,1
DB00489,DB01354,1
DB00177,DB04884,1
DB01069,DB08897,1
DB00321,DB08897,1
DB00104,DB00489,1
DB00465,DB00565,1
DB00320,DB01624,1
DB01069,DB01614,1
DB00176,DB08893,1
DB00352,DB01250,1
DB00405,DB01560,1
DB01032,DB01139,1
DB00334,DB00898,1
DB00754,DB01041,1
DB00321,DB01274,1
DB00450,DB09097,1
DB00289,DB01156,1
DB00983,DB06698,1
DB00903,DB01120,1
DB00304,DB01355,1
DB00657,DB01111,1
DB00726,DB09073,1
DB00468,DB00661,1
DB00370,DB01221,1
DB00458,DB06201,1
DB00924,DB01239,1
DB00361,DB09073,1
DB01197,DB01592,1
DB05812,DB09049,1
DB00363,DB00446,1
DB01184,DB08865,1
DB01403,DB08815,1
DB00282,DB00328,1
DB00498,DB03619,1
DB00957,DB00974,1
DB00635,DB01208,1
DB01005,DB01656,1
DB00333,DB01238,1
DB00312,DB00331,1
DB06212,DB09118,1
DB00401,DB09054,1
DB00374,DB01201,1
DB00176,DB00831,1
DB00933,DB00989,1
DB00196,DB00309,1
DB01207,DB01600,1
DB01229,DB08895,1
DB00704,DB00899,1
DB01238,DB01356,1
DB00214,DB00728,1
DB00497,DB01614,1
DB00363,DB01151,1
DB00774,DB06204,1
DB00341,DB08897,1
DB01064,DB09080,1
DB00570,DB09118,1
DB00091,DB00520,1
DB00320,DB01167,1
DB00359,DB00621,1
DB00671,DB06696,1
DB00907,DB01064,1
DB01377,DB06824,1
DB00423,DB09072,1
DB00904,DB01037,1
DB00321,DB00564,1
DB01050,DB01082,1
DB00671,DB09268,1
DB00912,DB01268,1
DB00542,DB00820,1
DB00264,DB08895,1
DB00333,DB01601,1
DB00682,DB00974,1
DB00304,DB00474,1
DB00091,DB00973,1
DB00443,DB06335,1
DB00843,DB01178,1
DB01264,DB09074,1
DB00974,DB09053,1
DB00349,DB04861,1
DB00741,DB00864,1
DB00343,DB00625,1
DB00314,DB00452,1
DB00203,DB00673,1
DB00503,DB01149,1
DB00582,DB09280,1
DB00285,DB08933,1
DB01255,DB01556,1
DB00204,DB00404,1
DB00783,DB00946,1
DB01026,DB08864,1
DB00752,DB01171,1
DB01067,DB01261,1
DB00813,DB08912,1
DB01211,DB08912,1
DB00727,DB01353,1
DB06723,DB08934,1
DB00678,DB01235,1
DB00363,DB00989,1
DB00912,DB01149,1
DB00651,DB00830,1
DB00176,DB05812,1
DB00334,DB06201,1
DB00204,DB00818,1
DB00460,DB00605,1
DB01059,DB09267,1
DB00631,DB01097,1
DB01232,DB01394,1
DB00204,DB00281,1
DB01151,DB09065,1
DB00204,DB01224,1
DB00220,DB00496,1
DB00476,DB01087,1
DB00715,DB00956,1
DB00014,DB00308,1
DB01082,DB01212,1
DB00434,DB06148,1
DB00252,DB01166,1
DB00163,DB06209,1
DB04841,DB09104,1
DB00245,DB09076,1
DB00653,DB00972,1
DB00503,DB00912,1
DB00393,DB00625,1
DB00502,DB08820,1
DB00091,DB01009,1
DB00312,DB00542,1
DB00277,DB00598,1
DB00367,DB00559,1
DB01620,DB09273,1
DB00806,DB01175,1
DB01124,DB01264,1
DB00557,DB00829,1
DB00820,DB00862,1
DB01062,DB01278,1
DB00601,DB00752,1
DB01263,DB06212,1
DB00648,DB09068,1
DB00834,DB01149,1
DB00278,DB00682,1
DB00186,DB00737,1
DB00502,DB09118,1
DB01198,DB02703,1
DB00091,DB09049,1
DB00575,DB00898,1
DB00741,DB05521,1
DB00434,DB00486,1
DB00400,DB00418,1
DB00370,DB01017,1
DB00014,DB01087,1
DB00557,DB01215,1
DB00391,DB01149,1
DB00472,DB01233,1
DB00675,DB01254,1
DB00091,DB01319,1
DB01390,DB06701,1
DB00490,DB00557,1
DB00216,DB02703,1
DB00332,DB00804,1
DB00723,DB06706,1
DB01167,DB08895,1
DB00363,DB06769,1
DB00612,DB01355,1
DB00830,DB09042,1
DB00570,DB00752,1
DB00202,DB00844,1
DB00648,DB00687,1
DB00318,DB00472,1
DB00833,DB03615,1
DB00484,DB00540,1
DB00537,DB00900,1
DB00657,DB06729,1
DB01184,DB09054,1
DB01397,DB08826,1
DB00541,DB00564,1
DB00627,DB01098,1
DB00661,DB01222,1
DB00196,DB06702,1
DB00390,DB01050,1
DB00280,DB01208,1
DB06153,DB08897,1
DB00747,DB01021,1
DB00091,DB00594,1
DB00258,DB01244,1
DB00295,DB01148,1
DB00321,DB01050,1
DB00541,DB08912,1
DB00820,DB01136,1
DB00163,DB00975,1
DB00830,DB01577,1
DB00672,DB04339,1
DB00476,DB01224,1
DB00268,DB00909,1
DB01151,DB09290,1
DB00831,DB01278,1
DB00543,DB00857,1
DB00865,DB09009,1
DB00762,DB05521,1
DB00332,DB00830,1
DB00761,DB11181,1
DB00195,DB09063,1
DB08820,DB09054,1
DB00273,DB00450,1
DB00191,DB06724,1
DB00422,DB00960,1
DB00521,DB08895,1
DB05812,DB09128,1
DB01064,DB01189,1
DB00358,DB09075,1
DB00014,DB01036,1
DB00461,DB01172,1
DB01009,DB08880,1
DB00461,DB00686,1
DB00277,DB01064,1
DB00977,DB01016,1
DB00208,DB09053,1
DB01136,DB06616,1
DB00295,DB00999,1
DB00263,DB04876,1
DB01172,DB01337,1
DB01172,DB01339,1
DB01403,DB04896,1
DB00246,DB00672,1
DB00321,DB00433,1
DB00455,DB00956,1
DB00366,DB00660,1
DB01167,DB09039,1
DB00243,DB00393,1
DB00618,DB01000,1
DB00865,DB01064,1
DB01072,DB08931,1
DB00872,DB01118,1
DB00889,DB00998,1
DB00569,DB00974,1
DB00559,DB08865,1
DB00373,DB09242,1
DB00782,DB01021,1
DB00619,DB04905,1
DB00474,DB08883,1
DB00273,DB00765,1
DB00503,DB09075,1
DB00165,DB01353,1
DB00270,DB01201,1
DB00252,DB09291,1
DB00390,DB04861,1
DB00635,DB01120,1
DB01222,DB06717,1
DB00780,DB00904,1
DB00557,DB00854,1
DB00949,DB08867,1
DB00188,DB00195,1
DB00237,DB00999,1
DB00220,DB06708,1
DB00206,DB00374,1
DB08875,DB08899,1
DB00584,DB01590,1
DB00199,DB02703,1
DB00162,DB00755,1
DB00425,DB08872,1
DB01175,DB01178,1
DB00708,DB08877,1
DB00232,DB00862,1
DB04868,DB09048,1
DB00176,DB09071,1
DB00484,DB00909,1
DB01211,DB09049,1
DB00564,DB06216,1
DB00206,DB06695,1
DB00748,DB00972,1
DB00269,DB06480,1
DB00206,DB00571,1
DB00359,DB00834,1
DB01068,DB09073,1
DB00237,DB00454,1
DB00237,DB01151,1
DB00564,DB00956,1
DB01119,DB01251,1
DB01171,DB01278,1
DB00918,DB01239,1
DB00370,DB00968,1
DB06206,DB09075,1
DB00762,DB01264,1
DB00199,DB00621,1
DB01198,DB09073,1
DB00366,DB09071,1
DB00214,DB01016,1
DB00196,DB01244,1
DB00252,DB09214,1
DB00541,DB01254,1
DB00341,DB05271,1
DB00304,DB03880,1
DB01203,DB01400,1
DB00436,DB00708,1
DB01120,DB01406,1
DB01224,DB09068,1
DB00307,DB01224,1
DB00188,DB00446,1
DB01224,DB01577,1
DB00181,DB00312,1
DB04871,DB04884,1
DB00541,DB04855,1
DB00224,DB05109,1
DB00175,DB01393,1
DB00232,DB01143,1
DB00684,DB00728,1
DB00814,DB01395,1
DB00312,DB06148,1
DB00214,DB09118,1
DB00712,DB04272,1
DB00582,DB01320,1
DB00514,DB09065,1
DB01418,DB09256,1
DB00529,DB00903,1
DB00570,DB08895,1
DB00564,DB09102,1
DB00397,DB09009,1
DB00454,DB00850,1
DB01320,DB01553,1
DB00508,DB00843,1
DB00181,DB04908,1
DB00628,DB00898,1
DB01167,DB08816,1
DB00209,DB04924,1
DB01063,DB01142,1
DB00476,DB00691,1
DB01012,DB08820,1
DB01261,DB02901,1
DB00270,DB06290,1
DB00715,DB01219,1
DB01239,DB08918,1
DB00206,DB09097,1
DB00997,DB05812,1
DB04855,DB06605,1
DB01142,DB06704,1
DB01119,DB09477,1
DB00822,DB01236,1
DB00422,DB01403,1
DB00571,DB01238,1
DB01101,DB01418,1
DB00211,DB05039,1
DB00420,DB06700,1
DB00864,DB01097,1
DB00454,DB04831,1
DB00500,DB00569,1
DB00697,DB01149,1
DB01274,DB09273,1
DB00328,DB01609,1
DB00679,DB08893,1
DB01175,DB06704,1
DB00254,DB01603,1
DB01172,DB01603,1
DB00366,DB06148,1
DB00477,DB00997,1
DB01035,DB09065,1
DB00898,DB04953,1
DB00850,DB01200,1
DB00402,DB00972,1
DB00690,DB09073,1
DB00014,DB00949,1
DB06626,DB08820,1
DB00852,DB06704,1
DB00903,DB08882,1
DB00606,DB01551,1
DB00559,DB09071,1
DB00877,DB01232,1
DB00420,DB00934,1
DB00404,DB08827,1
DB00176,DB01178,1
DB00543,DB08824,1
DB00682,DB01320,1
DB00683,DB02703,1
DB00897,DB01017,1
DB00393,DB01118,1
DB00178,DB09282,1
DB00449,DB00706,1
DB01288,DB01551,1
DB00273,DB00334,1
DB00390,DB08895,1
DB00862,DB06237,1
DB00468,DB06702,1
DB00470,DB01319,1
DB00390,DB05294,1
DB00938,DB01364,1
DB00264,DB01151,1
DB00657,DB01353,1
DB00220,DB00921,1
DB00630,DB01172,1
DB00373,DB00457,1
DB00875,DB01560,1
DB00356,DB00370,1
DB00972,DB09555,1
DB00374,DB00489,1
DB00204,DB00938,1
DB00850,DB01151,1
DB00343,DB06335,1
DB00472,DB01224,1
DB08896,DB08912,1
DB00540,DB00564,1
DB00215,DB06708,1
DB00363,DB00865,1
DB00421,DB00813,1
DB01242,DB01392,1
DB00727,DB01253,1
DB01076,DB08933,1
DB00333,DB01319,1
DB01175,DB01623,1
DB00474,DB01359,1
DB00425,DB09555,1
DB00418,DB01017,1
DB00480,DB00783,1
DB08899,DB08901,1
DB06413,DB09273,1
DB00697,DB09118,1
DB00470,DB08815,1
DB00762,DB06589,1
DB00285,DB01038,1
DB00261,DB00834,1
DB00593,DB00834,1
DB00237,DB00367,1
DB01119,DB01275,1
DB00331,DB00621,1
DB00477,DB01377,1
DB00863,DB01254,1
DB01118,DB09048,1
DB00582,DB09063,1
DB01155,DB01377,1
DB00367,DB08882,1
DB00528,DB01232,1
DB00514,DB01403,1
DB00972,DB06698,1
