d1,d2,type
DB00203,DB00625,1
DB00408,DB06201,1
DB00175,DB01377,1
DB00334,DB01589,1
DB00723,DB01620,1
DB01118,DB01244,1
DB00211,DB00588,1
DB01263,DB09143,1
DB00668,DB01576,1
DB00717,DB01072,1
DB00203,DB03880,1
DB00477,DB01041,1
DB01136,DB08868,1
DB00897,DB09048,1
DB01120,DB01268,1
DB01609,DB09123,1
DB00802,DB08899,1
DB00468,DB00682,1
DB00295,DB01144,1
DB01232,DB04845,1
DB00252,DB01624,1
DB00319,DB00479,1
DB00182,DB05039,1
DB00366,DB00408,1
DB00465,DB00806,1
DB00865,DB01001,1
DB00490,DB09054,1
DB00387,DB04843,1
DB00780,DB00904,1
DB00388,DB01576,1
DB00211,DB00248,1
DB00737,DB01173,1
DB00834,DB01233,1
DB00607,DB01023,1
DB00501,DB06616,1
DB00479,DB08795,1
DB01087,DB09112,1
DB00398,DB00682,1
DB00783,DB00794,1
DB00912,DB09054,1
DB00382,DB01359,1
DB00457,DB00622,1
DB00594,DB09242,1
DB00320,DB01463,1
DB00508,DB00953,1
DB00607,DB04825,1
DB01018,DB01041,1
DB01167,DB01256,1
DB00476,DB00682,1
DB01234,DB09220,1
DB01211,DB09262,1
DB00402,DB08883,1
DB00961,DB01193,1
DB01175,DB01238,1
DB00295,DB01621,1
DB00238,DB00294,1
DB00193,DB01264,1
DB00214,DB00806,1
DB00652,DB05271,1
DB00742,DB00955,1
DB00877,DB00881,1
DB00619,DB00705,1
DB01114,DB09065,1
DB06717,DB08918,1
DB01098,DB09291,1
DB01394,DB05812,1
DB00630,DB06724,1
DB00682,DB00916,1
DB00898,DB01069,1
DB00668,DB01037,1
DB00211,DB00651,1
DB01167,DB01319,1
DB00687,DB01165,1
DB00014,DB00927,1
DB00313,DB00418,1
DB00671,DB09268,1
DB00852,DB06767,1
DB00864,DB00932,1
DB00557,DB00737,1
DB00684,DB00784,1
DB00285,DB09211,1
DB00320,DB00433,1
DB00819,DB01551,1
DB00177,DB00796,1
DB00373,DB00975,1
DB00454,DB00474,1
DB00543,DB00679,1
DB00222,DB09214,1
DB00363,DB04572,1
DB01098,DB09055,1
DB00561,DB00723,1
DB01577,DB01614,1
DB00960,DB06218,1
DB00697,DB00956,1
DB00682,DB01163,1
DB02703,DB08895,1
DB00682,DB01053,1
DB01017,DB06690,1
DB00280,DB00912,1
DB00865,DB01274,1
DB00783,DB08880,1
DB00323,DB09034,1
DB00307,DB04938,1
DB00908,DB00976,1
DB00476,DB01267,1
DB00374,DB00571,1
DB00784,DB06695,1
DB00367,DB00615,1
DB00780,DB01224,1
DB00976,DB08875,1
DB00541,DB09291,1
DB00673,DB01118,1
DB04868,DB09079,1
DB00682,DB08912,1
DB01114,DB09076,1
DB00182,DB06153,1
DB00555,DB00557,1
DB00136,DB01234,1
DB00104,DB00503,1
DB01168,DB01178,1
DB01074,DB01339,1
DB00498,DB06441,1
DB01142,DB06603,1
DB06144,DB09068,1
DB00695,DB09083,1
DB00543,DB00904,1
DB00104,DB00539,1
DB00668,DB06335,1
DB00211,DB00988,1
DB00420,DB00502,1
DB00193,DB01038,1
DB01193,DB06711,1
DB00898,DB01223,1
DB01173,DB06216,1
DB01558,DB08881,1
DB00334,DB00801,1
DB01016,DB02659,1
DB00503,DB00530,1
DB00230,DB06201,1
DB00605,DB09053,1
DB00201,DB00528,1
DB00332,DB01173,1
DB08873,DB08901,1
DB00268,DB00980,1
DB00363,DB01069,1
DB00752,DB06707,1
DB00780,DB01193,1
DB00294,DB00834,1
DB01609,DB09034,1
DB00243,DB00675,1
DB00177,DB01275,1
DB00889,DB01069,1
DB00312,DB00470,1
DB01234,DB02901,1
DB00542,DB08907,1
DB00564,DB08868,1
DB00399,DB00919,1
DB00289,DB09080,1
DB00622,DB08916,1
DB00363,DB06769,1
DB00268,DB09072,1
DB06210,DB11248,1
DB01026,DB06218,1
DB00328,DB06605,1
DB00338,DB01024,1
DB00214,DB00956,1
DB00408,DB00765,1
DB00489,DB00806,1
DB00563,DB05528,1
DB01204,DB08880,1
DB00648,DB06697,1
DB06480,DB09123,1
DB00433,DB00601,1
DB01275,DB01354,1
DB00748,DB01017,1
DB00391,DB09042,1
DB00191,DB00470,1
DB00220,DB04868,1
DB01624,DB06204,1
DB00309,DB00619,1
DB00519,DB00993,1
DB06287,DB08895,1
DB01339,DB01627,1
DB00363,DB01177,1
DB00774,DB01551,1
DB00243,DB00622,1
DB01119,DB01124,1
DB04905,DB09026,1
DB00582,DB09039,1
DB00586,DB00682,1
DB00091,DB08827,1
DB00741,DB01174,1
DB00598,DB01364,1
DB00622,DB06702,1
DB00907,DB09039,1
DB00661,DB01166,1
DB01201,DB04855,1
DB00398,DB01026,1
DB00425,DB01595,1
DB01115,DB01392,1
DB00243,DB00673,1
DB00332,DB00830,1
DB01032,DB09320,1
DB00657,DB01016,1
DB00595,DB00607,1
DB00204,DB01236,1
DB00625,DB09053,1
DB06684,DB09054,1
DB00208,DB00289,1
DB04884,DB06207,1
DB00294,DB08907,1
DB00201,DB01556,1
DB00181,DB01440,1
DB00968,DB01119,1
DB00328,DB04865,1
DB01168,DB01624,1
DB00717,DB09065,1
DB00949,DB01355,1
DB00193,DB00998,1
DB01032,DB01326,1
DB00476,DB00521,1
DB00408,DB06288,1
DB00613,DB09118,1
DB01175,DB01618,1
DB04908,DB06204,1
DB00311,DB00844,1
DB00191,DB06714,1
DB00976,DB08912,1
DB00425,DB01201,1
DB00537,DB00796,1
DB00295,DB00472,1
DB00366,DB00391,1
DB06589,DB08860,1
DB00612,DB09054,1
DB00765,DB01219,1
DB00188,DB00705,1
DB00449,DB00865,1
DB00246,DB00915,1
DB00976,DB08918,1
DB00474,DB01193,1
DB00176,DB00472,1
DB00312,DB00615,1
DB00246,DB00921,1
DB00346,DB01232,1
DB00434,DB09117,1
DB00564,DB01242,1
DB00425,DB00934,1
DB00395,DB00450,1
DB00295,DB06201,1
DB01234,DB01656,1
DB00182,DB01238,1
DB00582,DB01224,1
DB01577,DB05812,1
DB00246,DB01253,1
DB00310,DB00484,1
DB01407,DB06707,1
DB00384,DB01197,1
DB00623,DB01071,1
DB00408,DB00934,1
DB00370,DB00909,1
DB00622,DB08439,1
DB01436,DB09407,1
DB00191,DB01576,1
DB00673,DB06589,1
DB00452,DB00512,1
DB00273,DB00752,1
DB00366,DB01202,1
DB00682,DB01327,1
DB00289,DB00857,1
DB00682,DB00834,1
DB00252,DB00413,1
DB00559,DB06212,1
DB08882,DB08912,1
DB08873,DB09166,1
DB01320,DB08811,1
DB00612,DB09118,1
DB00335,DB00374,1
DB00163,DB00285,1
DB00208,DB09128,1
DB00181,DB00972,1
DB00601,DB00651,1
DB00344,DB06701,1
DB00857,DB01071,1
DB00343,DB09083,1
DB00780,DB09271,1
DB00177,DB00373,1
DB00887,DB01356,1
DB00938,DB01232,1
DB00246,DB09072,1
DB00370,DB00379,1
DB00177,DB00232,1
DB01080,DB09072,1
DB00305,DB01232,1
DB00136,DB01397,1
DB00673,DB00877,1
DB00035,DB01418,1
DB00177,DB00190,1
DB00492,DB00537,1
DB05521,DB06684,1
DB00350,DB00752,1
DB01377,DB01416,1
DB00679,DB00898,1
DB00761,DB11181,1
DB00237,DB00492,1
DB00393,DB08899,1
DB01618,DB08918,1
DB00794,DB09074,1
DB00358,DB01254,1
DB00177,DB00975,1
DB00485,DB00684,1
DB06724,DB08860,1
DB06144,DB08918,1
DB00222,DB00367,1
DB00932,DB01076,1
DB00196,DB00656,1
DB00191,DB01364,1
DB00104,DB00976,1
DB00862,DB00903,1
DB00806,DB04896,1
DB00158,DB01320,1
DB08875,DB08933,1
DB01144,DB01353,1
DB00501,DB06702,1
DB00996,DB09407,1
DB00484,DB00950,1
DB01167,DB08903,1
DB00316,DB00379,1
DB00974,DB01294,1
DB00932,DB01264,1
DB00333,DB01104,1
DB00956,DB01132,1
DB00865,DB00875,1
DB00203,DB01201,1
DB08895,DB09083,1
DB00307,DB08895,1
DB00571,DB00715,1
DB00813,DB01232,1
DB00390,DB01359,1
DB00741,DB00794,1
DB00254,DB00881,1
DB01166,DB08827,1
DB01614,DB06697,1
DB00334,DB00761,1
DB00176,DB08815,1
DB00325,DB01115,1
DB00470,DB00972,1
DB00177,DB08931,1
DB00277,DB08881,1
DB00752,DB09128,1
DB00268,DB00455,1
DB00988,DB06707,1
DB00413,DB01069,1
DB00603,DB01354,1
DB00458,DB00501,1
DB00934,DB01037,1
DB06684,DB08824,1
DB08815,DB09034,1
DB00397,DB00935,1
DB00449,DB06704,1
DB00514,DB01178,1
DB00661,DB01248,1
DB00843,DB04842,1
DB01097,DB01418,1
DB00623,DB00752,1
DB00186,DB00875,1
DB01149,DB06616,1
DB00675,DB01030,1
DB00679,DB01409,1
DB01074,DB01377,1
DB00904,DB01609,1
DB01612,DB06237,1
DB01601,DB08882,1
DB06636,DB09065,1
DB00196,DB09049,1
DB00278,DB01609,1
DB00333,DB06144,1
DB00977,DB01354,1
DB00508,DB01149,1
DB01064,DB09080,1
DB00254,DB01061,1
DB00363,DB00773,1
DB00014,DB00199,1
DB00238,DB09101,1
DB01081,DB09272,1
DB00328,DB01203,1
DB01418,DB09070,1
DB01098,DB06589,1
DB01155,DB09268,1
DB00204,DB00215,1
DB00254,DB00364,1
DB00750,DB09112,1
DB00370,DB01215,1
DB00715,DB01067,1
DB00333,DB08820,1
DB00366,DB08883,1
DB09118,DB09401,1
DB01072,DB01149,1
DB00539,DB00682,1
DB00434,DB04924,1
DB00402,DB00956,1
DB01365,DB06701,1
DB00266,DB01118,1
DB00850,DB00865,1
DB01041,DB01192,1
DB01104,DB01254,1
DB00563,DB00864,1
DB01621,DB06290,1
DB00449,DB01359,1
DB00366,DB00753,1
DB00384,DB00966,1
DB00554,DB06813,1
DB00199,DB04884,1
DB00363,DB00544,1
DB00586,DB00642,1
DB00653,DB00690,1
DB00661,DB01162,1
DB05109,DB08912,1
DB00912,DB01395,1
DB00104,DB00263,1
DB00531,DB09280,1
DB00014,DB08893,1
DB00668,DB00723,1
DB00539,DB00999,1
DB00673,DB00829,1
DB01211,DB01320,1
DB04844,DB08815,1
DB00682,DB06730,1
DB00104,DB00912,1
DB00457,DB01235,1
DB00014,DB05039,1
DB06702,DB09076,1
DB00774,DB00854,1
DB00191,DB08824,1
DB00451,DB00481,1
DB00177,DB01235,1
DB00486,DB00996,1
DB00985,DB05271,1
DB01403,DB04871,1
DB00301,DB00759,1
DB00201,DB01353,1
DB00014,DB00556,1
DB01168,DB01235,1
DB00956,DB01264,1
DB00715,DB04272,1
DB01463,DB04896,1
DB00266,DB01175,1
DB00188,DB00316,1
DB00925,DB01143,1
DB00400,DB09123,1
DB00215,DB00539,1
DB00612,DB00648,1
DB00829,DB01173,1
DB00177,DB04884,1
DB01030,DB01232,1
DB00622,DB02703,1
DB00872,DB08865,1
DB00773,DB08820,1
DB00422,DB01200,1
DB00370,DB00897,1
DB00474,DB00691,1
DB00768,DB09290,1
DB00277,DB00550,1
DB00333,DB08864,1
DB00195,DB04839,1
DB01120,DB04946,1
DB01618,DB04871,1
DB00648,DB00906,1
DB00285,DB00374,1
DB00665,DB09277,1
DB06237,DB09054,1
DB00921,DB00985,1
DB00794,DB00819,1
DB00374,DB01162,1
DB00771,DB00780,1
DB06616,DB08865,1
DB00938,DB09009,1
DB00425,DB01254,1
DB00541,DB08827,1
DB00252,DB01166,1
DB00312,DB00393,1
DB01397,DB01436,1
DB00752,DB04884,1
DB00258,DB04841,1
DB00446,DB01045,1
DB01203,DB08907,1
DB00673,DB01590,1
DB00468,DB01601,1
DB00700,DB00749,1
DB00834,DB08815,1
DB01264,DB09048,1
DB01113,DB09220,1
DB00182,DB01463,1
DB00196,DB06414,1
DB00653,DB04920,1
DB00503,DB09030,1
DB00186,DB00370,1
DB00201,DB00774,1
DB00492,DB06212,1
DB00871,DB01620,1
DB00307,DB06212,1
DB00476,DB09038,1
DB06626,DB06717,1
DB00379,DB00924,1
DB06203,DB06788,1
DB00673,DB08932,1
DB00946,DB01088,1
DB00661,DB09065,1
DB01224,DB09118,1
DB00557,DB01075,1
DB00864,DB06695,1
DB01202,DB06148,1
DB00765,DB08910,1
DB01119,DB08882,1
DB00688,DB00713,1
DB00486,DB00935,1
DB01024,DB01097,1
DB01202,DB01403,1
DB00662,DB09272,1
DB00477,DB00502,1
DB00312,DB01244,1
DB00938,DB06290,1
DB04839,DB08910,1
DB08865,DB09083,1
DB01194,DB08873,1
DB00490,DB00648,1
DB00211,DB00841,1
DB00731,DB08880,1
DB00343,DB00864,1
DB00503,DB01126,1
DB01222,DB01601,1
DB00328,DB00374,1
DB00388,DB01365,1
DB00628,DB09118,1
DB00313,DB01551,1
DB00648,DB00872,1
DB00976,DB08896,1
DB08815,DB08907,1
DB00433,DB01071,1
DB01198,DB08912,1
DB01220,DB08827,1
DB00952,DB01618,1
DB00230,DB08883,1
DB00820,DB05521,1
DB00850,DB01409,1
DB01244,DB11093,1
DB00205,DB00477,1
DB00301,DB00684,1
DB00594,DB01119,1
DB00374,DB01104,1
DB00842,DB00972,1
DB01232,DB08934,1
DB00215,DB06616,1
DB00748,DB06204,1
DB00182,DB00391,1
DB00831,DB01253,1
DB00540,DB00972,1
DB01337,DB06696,1
DB00752,DB00761,1
DB00364,DB00582,1
DB00279,DB01164,1
DB00334,DB01200,1
DB00449,DB00598,1
DB00540,DB06144,1
DB00159,DB00498,1
DB00738,DB01120,1
DB00211,DB00661,1
DB00814,DB00955,1
DB01021,DB09555,1
DB00295,DB01100,1
DB00380,DB00997,1
DB00657,DB00808,1
DB00277,DB00470,1
DB00722,DB04884,1
DB00745,DB01365,1
DB00679,DB00989,1
DB00175,DB00615,1
DB00673,DB04908,1
DB06176,DB08873,1
DB00601,DB09042,1
DB00615,DB09053,1
DB00215,DB00691,1
DB00281,DB00697,1
DB00519,DB00752,1
DB00765,DB00949,1
DB00422,DB01320,1
DB00227,DB09102,1
DB00176,DB08893,1
DB00322,DB01357,1
DB00934,DB00956,1
DB00343,DB00418,1
DB00909,DB08933,1
DB00344,DB00956,1
DB01097,DB09278,1
DB00321,DB08897,1
DB01201,DB06228,1
DB00252,DB00520,1
DB00332,DB00334,1
DB00794,DB08865,1
DB01211,DB08815,1
DB00814,DB06813,1
DB00425,DB01068,1
DB04905,DB06616,1
DB00206,DB00752,1
DB01173,DB01320,1
DB00537,DB04905,1
DB00470,DB00804,1
DB00091,DB01100,1
DB00477,DB01560,1
DB00997,DB01403,1
DB00252,DB01101,1
DB00924,DB05812,1
DB02546,DB06203,1
DB00679,DB00956,1
DB00398,DB01045,1
DB01070,DB06724,1
DB00967,DB01173,1
DB01082,DB01111,1
DB00460,DB00553,1
DB00661,DB04855,1
DB00091,DB00872,1
DB00349,DB00603,1
DB00974,DB01009,1
DB00842,DB00921,1
DB00404,DB00651,1
DB00379,DB00472,1
DB00625,DB01320,1
DB00193,DB00908,1
DB00321,DB09080,1
DB00211,DB00706,1
DB00950,DB00972,1
DB00626,DB01172,1
DB00232,DB04876,1
DB00252,DB09273,1
DB00697,DB00765,1
DB00479,DB01415,1
DB00864,DB01248,1
DB00176,DB00623,1
DB04855,DB09083,1
DB00806,DB09477,1
DB01115,DB09059,1
DB00897,DB01609,1
DB01026,DB01238,1
DB00726,DB00767,1
DB00794,DB09073,1
DB00715,DB01171,1
DB00316,DB00474,1
DB00623,DB00989,1
DB00450,DB00998,1
DB00976,DB08881,1
DB06636,DB08815,1
DB00502,DB01175,1
DB00444,DB04905,1
DB00104,DB06791,1
DB00831,DB06700,1
DB00333,DB01224,1
DB00559,DB00619,1
DB00196,DB00358,1
DB01418,DB01437,1
DB01259,DB01263,1
DB00530,DB09118,1
DB00564,DB06335,1
DB00752,DB01255,1
DB00909,DB01254,1
DB00404,DB08912,1
DB00091,DB00120,1
DB00333,DB00842,1
DB00215,DB00289,1
DB00241,DB01353,1
DB01029,DB01355,1
DB00258,DB01196,1
DB00884,DB01339,1
DB00458,DB01392,1
DB00268,DB01080,1
DB00344,DB01239,1
DB01156,DB01589,1
DB01211,DB08820,1
DB00557,DB00950,1
DB00238,DB00625,1
DB00999,DB01124,1
DB00956,DB00980,1
DB00687,DB01137,1
DB00252,DB00951,1
DB00550,DB04817,1
DB00477,DB00918,1
DB06414,DB09053,1
DB01072,DB09054,1
DB00677,DB06290,1
DB00186,DB05246,1
DB00877,DB01609,1
DB08877,DB09118,1
DB00648,DB01380,1
DB00555,DB01351,1
DB00653,DB00949,1
DB00731,DB01120,1
DB00564,DB08896,1
DB00623,DB01168,1
DB01075,DB08893,1
DB01041,DB01174,1
DB00201,DB00972,1
DB01151,DB01409,1
DB00656,DB01601,1
DB00497,DB09063,1
DB01174,DB01403,1
DB00163,DB00201,1
DB00309,DB01232,1
DB00438,DB00919,1
DB00628,DB01403,1
DB00833,DB01418,1
DB00388,DB00427,1
DB00975,DB04272,1
DB01232,DB06209,1
DB00864,DB09054,1
DB00752,DB09076,1
DB00586,DB08794,1
DB00571,DB09075,1
DB00201,DB00393,1
DB01193,DB08895,1
DB00248,DB01224,1
DB00204,DB04868,1
DB01072,DB09083,1
DB00417,DB01017,1
DB00266,DB00823,1
DB01377,DB06616,1
DB00953,DB01618,1
DB00622,DB01136,1
DB00524,DB01143,1
DB00252,DB01030,1
DB03619,DB08816,1
DB00867,DB06707,1
DB00484,DB00540,1
DB01173,DB08897,1
DB00387,DB04837,1
DB00555,DB06204,1
DB00418,DB01018,1
DB00396,DB06605,1
DB01026,DB06616,1
DB00985,DB06201,1
DB00910,DB01264,1
DB06216,DB09117,1
DB00637,DB06717,1
DB00601,DB00935,1
DB00615,DB06414,1
DB00014,DB08865,1
DB00388,DB08824,1
DB00673,DB09102,1
DB00457,DB00996,1
DB00300,DB00452,1
DB00163,DB06441,1
DB00672,DB06825,1
DB00501,DB01320,1
DB01017,DB01440,1
DB00497,DB08883,1
DB00408,DB00983,1
DB01115,DB09048,1
DB00950,DB01377,1
DB00104,DB08907,1
DB00227,DB00307,1
DB00450,DB00924,1
DB00335,DB09063,1
DB00177,DB00201,1
DB00695,DB00802,1
DB00182,DB00875,1
DB00802,DB09290,1
DB06441,DB08794,1
DB00908,DB01319,1
DB00391,DB00623,1
DB04574,DB08882,1
DB00344,DB00557,1
DB06145,DB06290,1
DB01068,DB01080,1
DB00187,DB08865,1
DB01132,DB02901,1
DB00582,DB08895,1
DB00393,DB00872,1
DB00241,DB01577,1
DB00924,DB01267,1
DB00871,DB00907,1
DB00263,DB01067,1
DB00737,DB04924,1
DB00470,DB09009,1
DB00498,DB00605,1
DB01149,DB09063,1
DB00723,DB00945,1
DB00715,DB00806,1
DB00252,DB06145,1
DB00615,DB05676,1
DB00820,DB01045,1
DB01017,DB01100,1
DB00293,DB00363,1
DB01164,DB04825,1
DB00470,DB01241,1
DB00972,DB01198,1
DB01128,DB01238,1
DB01075,DB05271,1
DB00986,DB01021,1
DB01041,DB09118,1
DB00470,DB00950,1
DB00834,DB06825,1
DB04861,DB09063,1
DB00641,DB09048,1
DB01418,DB04839,1
DB00014,DB00539,1
DB00182,DB00909,1
DB01320,DB06695,1
DB00181,DB01624,1
DB00289,DB01264,1
DB00191,DB00907,1
DB01009,DB01418,1
DB01072,DB06203,1
DB00422,DB09104,1
DB00285,DB01600,1
DB00159,DB01357,1
DB00575,DB00780,1
DB00321,DB00633,1
DB01045,DB01132,1
DB00414,DB00672,1
DB00734,DB00780,1
DB00176,DB00379,1
DB00950,DB01238,1
DB00857,DB04946,1
DB00470,DB01174,1
DB00476,DB00964,1
DB00734,DB00999,1
DB01072,DB09102,1
DB00254,DB00312,1
DB00956,DB09300,1
DB00215,DB01238,1
DB00910,DB01232,1
DB00448,DB00705,1
DB00935,DB09080,1
DB00181,DB00747,1
DB00270,DB11126,1
DB00477,DB01577,1
DB00752,DB01168,1
DB00307,DB00976,1
DB00196,DB00490,1
DB00208,DB01100,1
DB00181,DB01192,1
DB01067,DB06335,1
DB00784,DB00932,1
DB00331,DB00635,1
DB00910,DB01149,1
DB00215,DB01021,1
DB01254,DB09065,1
DB00662,DB08897,1
DB00906,DB06204,1
DB01082,DB01415,1
DB00215,DB00279,1
DB00335,DB00382,1
DB00601,DB01623,1
DB00898,DB01104,1
DB00215,DB01026,1
DB00864,DB08868,1
DB01032,DB01331,1
DB00307,DB00393,1
DB01174,DB09039,1
DB00373,DB00484,1
DB00227,DB00932,1
DB00220,DB00706,1
DB00215,DB00508,1
DB00559,DB04938,1
DB00193,DB04946,1
DB01136,DB08916,1
DB00924,DB01614,1
DB00252,DB01357,1
DB00479,DB00712,1
DB01118,DB01203,1
DB00404,DB09072,1
DB00091,DB01764,1
DB04953,DB06148,1
DB00208,DB01621,1
DB00424,DB06724,1
DB00550,DB09293,1
DB01026,DB06772,1
DB00035,DB00458,1
DB00472,DB00608,1
DB00204,DB01232,1
DB00658,DB01024,1
DB00252,DB09049,1
DB00252,DB01267,1
DB01155,DB06724,1
DB01173,DB01267,1
DB01595,DB06204,1
DB00673,DB06287,1
DB00446,DB01067,1
DB01017,DB04841,1
DB00208,DB00321,1
DB00706,DB00834,1
DB01184,DB06717,1
DB00565,DB00661,1
DB01016,DB06791,1
DB00314,DB03615,1
DB01120,DB08815,1
DB00834,DB08877,1
DB04839,DB06290,1
DB00675,DB05528,1
DB01609,DB05294,1
DB01120,DB04876,1
DB05294,DB06207,1
DB00370,DB00395,1
DB00599,DB00623,1
DB08907,DB09128,1
DB00648,DB08877,1
DB01238,DB08815,1
DB01149,DB09241,1
DB01264,DB09053,1
DB00180,DB09119,1
DB00178,DB00230,1
DB00461,DB09295,1
DB00554,DB00682,1
DB01010,DB01203,1
DB00166,DB09407,1
DB00798,DB08976,1
DB01076,DB01264,1
DB00278,DB01418,1
DB00682,DB01563,1
DB06204,DB09034,1
DB00197,DB00839,1
DB01254,DB09068,1
DB00932,DB00975,1
DB00962,DB05271,1
DB00934,DB01038,1
DB06723,DB08930,1
DB00726,DB01392,1
DB00472,DB09167,1
DB00853,DB00864,1
DB00214,DB00414,1
DB00584,DB04884,1
DB00653,DB04825,1
DB00475,DB00559,1
DB00684,DB01337,1
DB00688,DB01377,1
DB00193,DB00420,1
DB06589,DB08893,1
DB00864,DB01041,1
DB00648,DB09065,1
DB06589,DB08895,1
DB00498,DB09079,1
DB00841,DB06413,1
DB00946,DB04839,1
DB00422,DB00966,1
DB00243,DB06589,1
DB00775,DB01207,1
DB00477,DB01367,1
DB01158,DB01182,1
DB00268,DB00423,1
DB01215,DB01392,1
DB01149,DB04842,1
DB00206,DB00268,1
DB00621,DB09038,1
DB00688,DB08895,1
DB01181,DB09054,1
DB01291,DB06698,1
DB00476,DB06704,1
DB00490,DB01026,1
DB00400,DB00794,1
DB01168,DB06148,1
DB01211,DB06414,1
DB00187,DB00373,1
DB00218,DB01273,1
DB00582,DB09074,1
DB00501,DB01175,1
DB00673,DB08820,1
DB00334,DB00829,1
DB00677,DB01264,1
DB00289,DB00449,1
DB00758,DB00912,1
DB04908,DB08883,1
DB00136,DB01223,1
DB00470,DB05246,1
DB00710,DB01609,1
DB00396,DB06203,1
DB01247,DB01409,1
DB00368,DB01064,1
DB00798,DB01112,1
DB00186,DB00748,1
DB00390,DB01211,1
DB01264,DB08896,1
DB00408,DB01577,1
DB00450,DB04896,1
DB00653,DB08883,1
DB00258,DB01021,1
DB00186,DB00408,1
DB01208,DB06791,1
DB00371,DB06204,1
DB00598,DB09063,1
DB00472,DB01621,1
DB00976,DB06636,1
DB00554,DB00834,1
DB00222,DB04946,1
DB00603,DB06206,1
DB00401,DB00752,1
DB00688,DB01604,1
DB00559,DB00921,1
DB00543,DB09065,1
DB00909,DB06201,1
DB00834,DB01267,1
DB00732,DB00860,1
DB01261,DB09477,1
DB00220,DB00280,1
DB00222,DB04339,1
DB00208,DB00370,1
DB08893,DB09076,1
DB00398,DB09063,1
DB00091,DB00418,1
DB00834,DB06402,1
DB00091,DB00582,1
DB08912,DB09065,1
DB00573,DB00586,1
DB00321,DB05812,1
DB00599,DB01083,1
DB00989,DB01623,1
DB00689,DB01418,1
DB08899,DB09102,1
DB00393,DB06700,1
DB00334,DB06204,1
DB00404,DB01100,1
DB00224,DB01218,1
DB00956,DB09272,1
DB01041,DB01624,1
DB00224,DB08873,1
DB00205,DB00831,1
DB01126,DB05521,1
DB00948,DB01082,1
DB00196,DB00672,1
DB00222,DB00887,1
DB00991,DB01021,1
DB01267,DB01320,1
DB00220,DB01238,1
DB00492,DB01353,1
DB09272,DB09300,1
DB00283,DB00956,1
DB00243,DB00396,1
DB00264,DB00346,1
DB00957,DB04272,1
DB00708,DB09118,1
DB00595,DB06723,1
DB00679,DB06700,1
DB00373,DB00472,1
DB00877,DB00976,1
DB00479,DB00671,1
DB00180,DB00232,1
DB00834,DB00865,1
DB00862,DB00999,1
DB00794,DB00823,1
DB00582,DB00862,1
DB00320,DB00904,1
DB00187,DB00961,1
DB08865,DB09053,1
DB00738,DB01238,1
DB00657,DB01190,1
DB00384,DB00796,1
DB01126,DB01167,1
DB00344,DB05271,1
DB04845,DB09054,1
DB00420,DB00656,1
DB00396,DB09027,1
DB00486,DB04946,1
DB01168,DB01356,1
DB00495,DB00649,1
DB00672,DB01151,1
DB01120,DB09128,1
DB00421,DB05812,1
DB00919,DB01112,1
DB00715,DB09117,1
DB00321,DB01367,1
DB01320,DB09273,1
DB00457,DB04861,1
DB00788,DB01032,1
DB00332,DB01081,1
DB00187,DB04861,1
DB00187,DB09063,1
DB01098,DB01264,1
DB00465,DB06826,1
DB00957,DB01355,1
DB00612,DB00794,1
DB00346,DB00457,1
DB00334,DB00486,1
DB00627,DB01120,1
DB01184,DB09083,1
DB00953,DB06262,1
DB00268,DB00283,1
DB01041,DB09117,1
DB01124,DB01621,1
DB00541,DB01263,1
DB00946,DB00977,1
DB00307,DB00497,1
DB00014,DB04876,1
DB00243,DB00331,1
DB00816,DB00935,1
DB00269,DB06228,1
DB06603,DB08933,1
DB00991,DB01296,1
DB00780,DB01261,1
DB00204,DB01403,1
DB01254,DB06145,1
DB01418,DB02901,1
DB00731,DB06210,1
DB00682,DB01208,1
DB00976,DB01395,1
DB00243,DB00950,1
DB00796,DB06212,1
DB00653,DB00925,1
DB00191,DB01365,1
DB00214,DB00820,1
DB00519,DB01353,1
DB00582,DB01002,1
DB00376,DB01409,1
DB00834,DB00897,1
DB00612,DB09282,1
DB00590,DB09282,1
DB00573,DB00642,1
DB00489,DB09063,1
DB00454,DB00486,1
DB00514,DB00734,1
DB00359,DB00750,1
DB00983,DB09042,1
DB00559,DB00976,1
DB00344,DB09271,1
DB00782,DB08893,1
DB00734,DB01238,1
DB00284,DB00624,1
DB00796,DB01356,1
DB00390,DB00586,1
DB01397,DB04272,1
DB00834,DB00907,1
DB00712,DB01418,1
DB01026,DB09063,1
DB00684,DB01163,1
DB01208,DB06663,1
DB01017,DB01267,1
DB00208,DB09039,1
DB00214,DB00554,1
DB00307,DB09102,1
DB00897,DB01320,1
DB01142,DB08897,1
DB00422,DB01171,1
DB00564,DB06697,1
DB00307,DB00401,1
DB00393,DB01254,1
DB00765,DB09117,1
DB08868,DB09330,1
DB00620,DB09063,1
DB08893,DB08897,1
DB00502,DB00726,1
DB00501,DB09068,1
DB00166,DB01278,1
DB01339,DB03615,1
DB00623,DB09271,1
DB00438,DB01082,1
DB00673,DB04855,1
DB00266,DB01128,1
DB05246,DB09072,1
DB00313,DB00358,1
DB01242,DB06201,1
DB00121,DB00948,1
DB00295,DB00737,1
DB00425,DB00854,1
DB01214,DB01353,1
DB00460,DB01155,1
DB00252,DB09112,1
DB00327,DB01017,1
DB00238,DB00697,1
DB01016,DB01169,1
DB00273,DB05271,1
DB01222,DB06724,1
