d1,d2,type
DB00582,DB01045,1
DB00884,DB01201,1
DB00834,DB00877,1
DB00489,DB01614,1
DB00695,DB00899,1
DB00653,DB04825,1
DB00490,DB01168,1
DB00427,DB09271,1
DB00321,DB00420,1
DB00673,DB01222,1
DB00311,DB00869,1
DB00201,DB01059,1
DB00391,DB00420,1
DB01174,DB09073,1
DB00692,DB04841,1
DB00215,DB04272,1
DB00543,DB01173,1
DB00752,DB00937,1
DB00344,DB03880,1
DB00752,DB01577,1
DB00400,DB01418,1
DB00390,DB08881,1
DB00222,DB00621,1
DB00460,DB00712,1
DB00877,DB09048,1
DB00374,DB00946,1
DB00281,DB00872,1
DB00691,DB08907,1
DB00569,DB04574,1
DB00674,DB01614,1
DB00564,DB01168,1
DB00322,DB01656,1
DB00864,DB06589,1
DB00844,DB06201,1
DB01203,DB01223,1
DB00181,DB00898,1
DB04817,DB09042,1
DB00602,DB01232,1
DB01026,DB08912,1
DB00344,DB01224,1
DB00450,DB09042,1
DB00283,DB00470,1
DB00584,DB00862,1
DB01224,DB09083,1
DB00758,DB01132,1
DB00266,DB08918,1
DB00932,DB01319,1
DB00696,DB01238,1
DB00270,DB00607,1
DB01030,DB05521,1
DB01288,DB06704,1
DB00176,DB00794,1
DB00374,DB00519,1
DB09070,DB09075,1
DB08820,DB08895,1
DB00697,DB00780,1
DB00188,DB00268,1
DB00295,DB04843,1
DB01058,DB08899,1
DB00266,DB01104,1
DB00501,DB01166,1
DB00222,DB04339,1
DB00311,DB00899,1
DB00014,DB01035,1
DB01195,DB05521,1
DB00266,DB00559,1
DB00335,DB09063,1
DB01021,DB06410,1
DB00474,DB00678,1
DB00204,DB08865,1
DB06218,DB09065,1
DB01039,DB01394,1
DB00181,DB00897,1
DB01072,DB08907,1
DB00671,DB00682,1
DB01100,DB04924,1
DB00334,DB00813,1
DB00486,DB00768,1
DB00514,DB09065,1
DB00208,DB00373,1
DB00370,DB08883,1
DB00311,DB00708,1
DB00381,DB00457,1
DB00285,DB00933,1
DB00458,DB09242,1
DB00307,DB00603,1
DB00555,DB01017,1
DB00454,DB01614,1
DB00678,DB00790,1
DB00187,DB00297,1
DB00248,DB00436,1
DB00224,DB00346,1
DB00834,DB01020,1
DB00615,DB01076,1
DB00570,DB06695,1
DB01030,DB08881,1
DB00554,DB00806,1
DB00924,DB09042,1
DB00675,DB00932,1
DB01211,DB09063,1
DB00590,DB01074,1
DB00648,DB08877,1
DB04908,DB05271,1
DB00252,DB06717,1
DB00715,DB01081,1
DB00570,DB01656,1
DB01075,DB01278,1
DB00220,DB00783,1
DB01393,DB06817,1
DB00470,DB01264,1
DB01214,DB06218,1
DB00613,DB01023,1
DB00091,DB00338,1
DB00222,DB02901,1
DB00366,DB09076,1
DB01215,DB09034,1
DB00321,DB06148,1
DB01144,DB01579,1
DB00104,DB01203,1
DB00934,DB01233,1
DB00121,DB01602,1
DB00921,DB06717,1
DB00316,DB00668,1
DB00865,DB01288,1
DB00294,DB00349,1
DB00418,DB01142,1
DB00679,DB05812,1
DB00454,DB01463,1
DB00705,DB00813,1
DB01656,DB04868,1
DB00780,DB01560,1
DB00470,DB01623,1
DB00686,DB00788,1
DB01156,DB01182,1
DB00206,DB06616,1
DB00968,DB01143,1
DB01045,DB01097,1
DB00014,DB00674,1
DB00542,DB00820,1
DB00975,DB01354,1
DB01242,DB09072,1
DB06723,DB09267,1
DB00332,DB00477,1
DB01264,DB06228,1
DB00925,DB01023,1
DB00273,DB00420,1
DB01136,DB01143,1
DB06287,DB09054,1
DB00199,DB00555,1
DB00503,DB00834,1
DB00181,DB00543,1
DB00486,DB01219,1
DB00176,DB00499,1
DB00343,DB01100,1
DB00967,DB09280,1
DB00270,DB09104,1
DB00268,DB00752,1
DB01100,DB01211,1
DB01609,DB09102,1
DB01163,DB01418,1
DB06690,DB08883,1
DB00557,DB00753,1
DB00619,DB00813,1
DB01259,DB01609,1
DB00420,DB08918,1
DB00657,DB01124,1
DB06211,DB09268,1
DB01124,DB04946,1
DB00883,DB08912,1
DB06700,DB09042,1
DB00861,DB01172,1
DB00163,DB09030,1
DB00818,DB04908,1
DB00512,DB00788,1
DB00175,DB01211,1
DB00264,DB00862,1
DB00307,DB00783,1
DB00752,DB01168,1
DB00603,DB01418,1
DB00334,DB00555,1
DB06209,DB08794,1
DB00387,DB00737,1
DB00708,DB06767,1
DB01026,DB01377,1
DB00474,DB00765,1
DB01367,DB09286,1
DB00269,DB00312,1
DB00283,DB09072,1
DB00564,DB06769,1
DB00780,DB09080,1
DB00191,DB01556,1
DB00230,DB01340,1
DB00393,DB00949,1
DB01609,DB09075,1
DB00909,DB08912,1
DB00501,DB00643,1
DB00697,DB00818,1
DB00176,DB01087,1
DB00387,DB01069,1
DB00704,DB06204,1
DB00316,DB09288,1
DB00999,DB08907,1
DB00334,DB00752,1
DB09063,DB09074,1
DB00956,DB01221,1
DB01036,DB01254,1
DB00950,DB08880,1
DB00715,DB01100,1
DB01104,DB01320,1
DB00381,DB00661,1
DB00484,DB00794,1
DB00570,DB09118,1
DB00334,DB00918,1
DB08873,DB08932,1
DB00320,DB01167,1
DB00196,DB00672,1
DB00358,DB01511,1
DB00887,DB09083,1
DB00186,DB00427,1
DB01367,DB06144,1
DB00999,DB09083,1
DB06723,DB09101,1
DB00898,DB01267,1
DB00261,DB00834,1
DB00559,DB01166,1
DB00334,DB01037,1
DB00521,DB00672,1
DB06414,DB08930,1
DB00254,DB01147,1
DB00191,DB00588,1
DB08883,DB09117,1
DB00660,DB09072,1
DB00470,DB00980,1
DB06290,DB09102,1
DB00264,DB01238,1
DB00444,DB01174,1
DB00312,DB00492,1
DB00264,DB00468,1
DB00653,DB00728,1
DB05521,DB08918,1
DB01201,DB08865,1
DB00091,DB00350,1
DB00252,DB08864,1
DB00363,DB00715,1
DB00186,DB00543,1
DB00980,DB01403,1
DB00379,DB01320,1
DB00921,DB04908,1
DB00696,DB01026,1
DB08824,DB08918,1
DB00586,DB00749,1
DB00270,DB00316,1
DB00938,DB02703,1
DB00390,DB03615,1
DB00297,DB01214,1
DB01319,DB06212,1
DB00514,DB01463,1
DB00470,DB09128,1
DB00661,DB06290,1
DB00865,DB00945,1
DB00734,DB01142,1
DB01045,DB09280,1
DB01174,DB09118,1
DB00213,DB00736,1
DB00252,DB06207,1
DB00433,DB08883,1
DB00177,DB09026,1
DB00232,DB01353,1
DB00460,DB01067,1
DB00726,DB09054,1
DB00569,DB00957,1
DB01193,DB01288,1
DB01062,DB09271,1
DB00233,DB01032,1
DB00582,DB01354,1
DB00307,DB00912,1
DB00598,DB08868,1
DB00850,DB01149,1
DB01192,DB09290,1
DB00316,DB01354,1
DB00216,DB01263,1
DB00418,DB01210,1
DB00482,DB00512,1
DB00976,DB08827,1
DB00277,DB02703,1
DB00422,DB00935,1
DB00864,DB01005,1
DB00455,DB00613,1
DB00500,DB01395,1
DB00382,DB00612,1
DB00503,DB01232,1
DB00318,DB00606,1
DB00270,DB00457,1
DB00657,DB01067,1
DB00250,DB08820,1
DB00361,DB00363,1
DB00382,DB00571,1
DB00679,DB01118,1
DB00811,DB01048,1
DB00794,DB01612,1
DB01067,DB09214,1
DB00932,DB01418,1
DB00246,DB06684,1
DB00889,DB01037,1
DB00176,DB08893,1
DB01070,DB01203,1
DB00327,DB00956,1
DB00537,DB01024,1
DB00692,DB00752,1
DB00104,DB06589,1
DB00337,DB01042,1
DB01068,DB01080,1
DB00238,DB01026,1
DB00252,DB01171,1
DB00630,DB01609,1
DB00280,DB08815,1
DB00304,DB00418,1
DB00215,DB01268,1
DB00524,DB00844,1
DB01238,DB01579,1
DB00619,DB01050,1
DB00186,DB00494,1
DB00252,DB04845,1
DB01171,DB06144,1
DB00737,DB01278,1
DB00736,DB00847,1
DB00176,DB09211,1
DB00969,DB01167,1
DB08881,DB09118,1
DB04861,DB04871,1
DB00401,DB01254,1
DB00861,DB00932,1
DB00472,DB01197,1
DB00747,DB01173,1
DB00450,DB01189,1
DB00495,DB01319,1
DB00222,DB01072,1
DB01023,DB01045,1
DB00230,DB00790,1
DB00788,DB01609,1
DB00492,DB09282,1
DB00661,DB01162,1
DB00661,DB00677,1
DB01018,DB09083,1
DB00860,DB01097,1
DB00363,DB08811,1
DB00201,DB00898,1
DB00343,DB00677,1
DB00989,DB01193,1
DB00425,DB01045,1
DB01418,DB08976,1
DB00222,DB00808,1
DB01353,DB01359,1
DB00266,DB00903,1
DB00737,DB09117,1
DB01355,DB08822,1
DB00835,DB06201,1
DB01238,DB04876,1
DB00745,DB06616,1
DB00541,DB06717,1
DB00393,DB11126,1
DB00860,DB05039,1
DB00683,DB06204,1
DB00524,DB09220,1
DB00374,DB00622,1
DB00490,DB01239,1
DB00204,DB00537,1
DB00321,DB00780,1
DB00960,DB00961,1
DB01017,DB09267,1
DB01551,DB08794,1
DB00381,DB06724,1
DB00318,DB01104,1
DB05521,DB08860,1
DB00252,DB00872,1
DB00358,DB00849,1
DB00572,DB06148,1
DB00980,DB06204,1
DB00305,DB01656,1
DB00390,DB00605,1
DB00193,DB06204,1
DB00903,DB08907,1
DB00344,DB00449,1
DB01222,DB05521,1
DB00374,DB00783,1
DB00374,DB00784,1
DB00201,DB09042,1
DB00904,DB01579,1
DB00391,DB08815,1
DB00266,DB06700,1
DB00321,DB00501,1
DB00218,DB01024,1
DB00834,DB09039,1
DB00208,DB00374,1
DB00285,DB01038,1
DB01144,DB01353,1
DB08872,DB08883,1
DB00564,DB01149,1
DB00734,DB01023,1
DB00237,DB01144,1
DB01544,DB09072,1
DB00389,DB00390,1
DB00542,DB06287,1
DB00910,DB09063,1
DB01224,DB01579,1
DB00186,DB01320,1
DB00745,DB09053,1
DB02703,DB06212,1
DB00331,DB02901,1
DB01174,DB06176,1
DB00237,DB00484,1
DB00738,DB01238,1
DB00204,DB01166,1
DB01038,DB01233,1
DB00957,DB01355,1
DB01156,DB01168,1
DB00252,DB01115,1
DB00861,DB09053,1
DB00753,DB01041,1
DB01264,DB06209,1
DB00425,DB04841,1
DB00857,DB01142,1
DB00969,DB01263,1
DB00178,DB00806,1
DB00503,DB06772,1
DB00317,DB08912,1
DB08877,DB09083,1
DB00440,DB01340,1
DB00199,DB00337,1
DB06145,DB09268,1
DB00653,DB00690,1
DB00196,DB06717,1
DB00203,DB00678,1
DB00710,DB03615,1
DB08826,DB09407,1
DB01167,DB08916,1
DB01275,DB01392,1
DB00182,DB00956,1
DB00363,DB00564,1
DB00332,DB00924,1
DB01609,DB09401,1
DB00206,DB01151,1
DB00601,DB00938,1
DB02901,DB06335,1
DB00490,DB00976,1
DB00635,DB01167,1
DB00648,DB01198,1
DB00690,DB09054,1
DB01174,DB08930,1
DB00881,DB01165,1
DB00951,DB01377,1
DB00390,DB00903,1
DB00741,DB01232,1
DB00014,DB01118,1
DB00557,DB01151,1
DB00684,DB00713,1
DB00896,DB09067,1
DB00434,DB06201,1
DB00333,DB09128,1
DB00668,DB00945,1
DB00887,DB00919,1
DB00465,DB06813,1
DB00540,DB00831,1
DB00363,DB00842,1
DB06605,DB08873,1
DB00206,DB00418,1
DB00872,DB09102,1
DB00443,DB01097,1
DB00344,DB00604,1
DB00316,DB00830,1
DB01098,DB05521,1
DB01045,DB01211,1
DB00790,DB09517,1
DB00612,DB09242,1
DB00391,DB01576,1
DB00418,DB01021,1
DB00006,DB09075,1
DB00374,DB00590,1
DB01023,DB01174,1
DB00196,DB00949,1
DB00270,DB09282,1
DB01024,DB01208,1
DB00861,DB08976,1
DB01357,DB04272,1
DB01045,DB09083,1
DB00794,DB08896,1
DB00997,DB01075,1
DB00752,DB06711,1
DB00343,DB00625,1
DB00091,DB05521,1
DB01403,DB09300,1
DB01082,DB08976,1
DB00395,DB05271,1
DB00245,DB00295,1
DB00420,DB09083,1
DB00696,DB00872,1
DB00950,DB08893,1
DB00908,DB01100,1
DB00091,DB00819,1
DB01201,DB09083,1
DB01023,DB11126,1
DB00887,DB00956,1
DB00325,DB00528,1
DB00312,DB00335,1
DB00752,DB00875,1
DB00661,DB08916,1
DB00204,DB00555,1
DB00104,DB04876,1
DB00224,DB00706,1
DB00433,DB00472,1
DB00252,DB01609,1
DB00501,DB01118,1
DB00775,DB08794,1
DB00206,DB00285,1
DB00320,DB02703,1
DB00976,DB06589,1
DB01238,DB08909,1
DB01247,DB01403,1
DB00613,DB00783,1
DB00248,DB01224,1
DB00177,DB09477,1
DB00950,DB01377,1
DB00273,DB00748,1
DB01151,DB01353,1
DB00758,DB01129,1
DB00564,DB01319,1
DB00490,DB09117,1
DB00334,DB00934,1
DB00564,DB09288,1
DB00700,DB08873,1
DB00316,DB00661,1
DB00661,DB00898,1
DB00252,DB01224,1
DB00346,DB00594,1
DB00985,DB08893,1
DB00136,DB00196,1
DB00312,DB00540,1
DB00448,DB06817,1
DB00530,DB01072,1
DB00503,DB01590,1
DB01156,DB04861,1
DB00557,DB01219,1
DB01367,DB06701,1
DB00945,DB08794,1
DB00177,DB00788,1
DB00454,DB00752,1
DB00768,DB09290,1
DB00104,DB06697,1
DB00722,DB09220,1
DB00780,DB01178,1
DB00381,DB01392,1
DB00862,DB06207,1
DB00753,DB09009,1
DB04908,DB09054,1
DB00352,DB01656,1
DB00543,DB08824,1
DB00819,DB01353,1
DB00277,DB01211,1
DB00176,DB00697,1
DB00214,DB00959,1
DB00307,DB08867,1
DB01174,DB05676,1
DB00391,DB08918,1
DB00391,DB00967,1
DB00661,DB04905,1
DB01427,DB06207,1
DB00363,DB01181,1
DB00975,DB01232,1
DB00864,DB00912,1
DB01167,DB01220,1
DB00559,DB09054,1
DB00014,DB00864,1
DB00465,DB01339,1
DB00490,DB01017,1
DB00402,DB01403,1
DB00764,DB09067,1
DB00584,DB00700,1
DB01232,DB09027,1
DB00199,DB00862,1
DB00233,DB00682,1
DB01192,DB01614,1
DB00366,DB00906,1
DB00448,DB00648,1
DB08794,DB09123,1
DB01026,DB04855,1
DB00872,DB01591,1
DB00974,DB06700,1
DB00470,DB00598,1
DB00363,DB00450,1
DB01133,DB01377,1
DB00991,DB09053,1
DB00969,DB09054,1
DB00374,DB00682,1
DB00215,DB00808,1
DB04817,DB06769,1
DB00191,DB00871,1
DB01009,DB09053,1
DB00321,DB00672,1
DB00796,DB09242,1
DB00989,DB01038,1
DB00091,DB00959,1
DB00182,DB00830,1
DB00734,DB01278,1
DB00334,DB00953,1
DB00252,DB08873,1
DB00715,DB09555,1
DB01339,DB04825,1
DB00250,DB01086,1
DB00542,DB01590,1
DB00953,DB01463,1
DB00450,DB06700,1
DB00277,DB00388,1
DB06626,DB09065,1
DB00950,DB01238,1
DB00898,DB00924,1
DB01024,DB01163,1
DB00421,DB01551,1
DB00285,DB00409,1
DB00176,DB00924,1
DB01068,DB01392,1
DB00706,DB02703,1
DB00159,DB01551,1
DB00214,DB01288,1
DB08880,DB09071,1
DB00454,DB00765,1
DB00398,DB01263,1
DB00390,DB01070,1
DB00220,DB09073,1
DB00755,DB01609,1
DB01032,DB01155,1
DB00408,DB01253,1
DB00268,DB00370,1
DB00974,DB06605,1
DB06209,DB06441,1
DB00241,DB01193,1
DB00470,DB08883,1
DB00346,DB00834,1
DB00912,DB06210,1
DB00181,DB00906,1
DB06616,DB06723,1
DB00401,DB01337,1
DB00332,DB00598,1
DB00206,DB00490,1
DB00384,DB00482,1
DB00700,DB09054,1
DB01254,DB01394,1
DB01004,DB01598,1
DB00694,DB08895,1
DB00457,DB00622,1
DB00163,DB04272,1
DB00204,DB06589,1
DB01072,DB06207,1
DB04845,DB09063,1
DB00146,DB01223,1
DB00470,DB00726,1
DB01403,DB01579,1
DB00582,DB09227,1
DB00371,DB00413,1
DB00342,DB09065,1
DB00652,DB01614,1
DB01264,DB06287,1
DB00673,DB01621,1
DB00280,DB01136,1
DB00460,DB01118,1
DB00862,DB01203,1
DB00872,DB08815,1
DB00933,DB01233,1
DB00852,DB01407,1
DB00496,DB06717,1
DB00352,DB01097,1
DB00748,DB01403,1
DB00788,DB06695,1
DB00418,DB00482,1
DB00014,DB06203,1
DB05039,DB06698,1
DB00628,DB09073,1
DB00177,DB00887,1
DB00974,DB08918,1
DB00697,DB01354,1
DB00204,DB00808,1
DB00938,DB09082,1
DB00246,DB08882,1
DB00688,DB01603,1
DB00970,DB08895,1
DB00529,DB00864,1
DB01238,DB09097,1
DB01208,DB11126,1
DB00472,DB09167,1
DB00932,DB00991,1
DB01149,DB01182,1
DB01174,DB06616,1
DB00203,DB00820,1
DB00252,DB00450,1
DB00690,DB01041,1
DB00604,DB00673,1
DB00706,DB01012,1
DB00191,DB01223,1
DB00470,DB00753,1
DB00418,DB01357,1
DB00731,DB02901,1
DB00876,DB09026,1
DB00204,DB01195,1
DB00238,DB09274,1
DB00391,DB00408,1
DB00402,DB09117,1
DB00682,DB06268,1
DB00370,DB00425,1
DB00387,DB08897,1
DB00188,DB00969,1
DB01620,DB06711,1
DB00320,DB06288,1
DB00813,DB01364,1
DB00321,DB01021,1
DB00214,DB08880,1
DB00277,DB01320,1
DB01418,DB09075,1
DB00949,DB09072,1
DB00985,DB01403,1
DB00921,DB01247,1
DB00625,DB00813,1
DB00091,DB06696,1
DB00250,DB01020,1
DB01189,DB01403,1
DB01238,DB09042,1
DB00344,DB00503,1
DB00768,DB04924,1
DB00331,DB00363,1
DB00182,DB01142,1
DB00214,DB01251,1
DB00193,DB00695,1
DB00333,DB00503,1
DB00927,DB01273,1
DB00705,DB01198,1
DB00684,DB01415,1
DB00687,DB00981,1
DB00220,DB00331,1
DB00176,DB01171,1
DB00618,DB01000,1
DB00752,DB00983,1
DB00489,DB00862,1
DB00268,DB00950,1
DB00291,DB00864,1
DB01021,DB01075,1
DB00468,DB01193,1
DB00368,DB09042,1
DB01267,DB01577,1
DB00182,DB00972,1
DB00759,DB08795,1
DB00808,DB00898,1
DB00495,DB06817,1
DB00215,DB00738,1
DB00384,DB00421,1
DB00241,DB00938,1
DB00237,DB00876,1
DB00216,DB01253,1
DB00991,DB01395,1
DB08875,DB09054,1
DB00387,DB00458,1
DB00935,DB09082,1
DB00780,DB01235,1
DB04844,DB09034,1
DB00307,DB08875,1
DB00571,DB06589,1
DB06695,DB09068,1
DB00450,DB01080,1
DB00035,DB00814,1
DB00700,DB01009,1
DB00541,DB00752,1
DB00126,DB00957,1
DB01136,DB01392,1
DB04946,DB08873,1
DB00449,DB01142,1
DB00393,DB00673,1
DB00295,DB00765,1
DB00820,DB01072,1
DB01047,DB09067,1
DB00395,DB01173,1
DB00461,DB09053,1
DB01624,DB09117,1
DB00169,DB00364,1
DB00898,DB00906,1
DB01211,DB08875,1
DB00104,DB00624,1
DB00582,DB00872,1
DB01067,DB01120,1
DB00765,DB06144,1
DB00384,DB00554,1
DB00482,DB08912,1
DB00610,DB00865,1
DB06148,DB11315,1
DB00503,DB00571,1
DB06145,DB09073,1
DB00784,DB08794,1
DB00731,DB06203,1
DB00176,DB06706,1
DB00091,DB06403,1
DB00397,DB00561,1
DB00582,DB00762,1
DB06290,DB08827,1
DB00933,DB01069,1
DB01072,DB08881,1
DB00427,DB06698,1
DB01004,DB01024,1
DB00621,DB00860,1
DB00252,DB04841,1
DB08827,DB09027,1
DB00343,DB06717,1
DB00620,DB01208,1
DB00486,DB01106,1
DB00215,DB00736,1
DB01118,DB09075,1
DB00573,DB00682,1
DB00803,DB00955,1
DB00653,DB00921,1
DB00732,DB01172,1
DB00270,DB00307,1
DB00559,DB01238,1
DB00968,DB01354,1
DB00900,DB01263,1
DB00564,DB00640,1
DB01026,DB06603,1
DB00460,DB00573,1
DB01143,DB09242,1
DB00270,DB01201,1
DB00312,DB01045,1
DB00195,DB09063,1
DB01006,DB09274,1
DB00187,DB00734,1
DB01182,DB01359,1
DB00593,DB08883,1
DB00349,DB00898,1
DB00835,DB01021,1
DB00622,DB00956,1
DB00438,DB01082,1
DB00871,DB05039,1
DB00206,DB00960,1
DB01176,DB08897,1
DB01211,DB08912,1
DB00215,DB00904,1
DB00232,DB00816,1
DB00623,DB00956,1
DB00252,DB00726,1
DB00252,DB00759,1
DB00673,DB01184,1
DB00401,DB00474,1
DB08932,DB09063,1
DB01235,DB04861,1
DB01264,DB01411,1
DB00951,DB01045,1
DB00181,DB00652,1
DB00331,DB01267,1
DB01234,DB08933,1
DB00337,DB00997,1
DB00482,DB00955,1
DB00366,DB00433,1
DB00402,DB01041,1
DB00952,DB01623,1
DB03619,DB08918,1
DB00974,DB09053,1
DB00393,DB11093,1
DB01062,DB01211,1
DB00203,DB05812,1
DB01072,DB09102,1
DB00368,DB01288,1
DB00318,DB09272,1
DB00586,DB00697,1
DB00561,DB06704,1
DB00436,DB00820,1
DB00186,DB00623,1
DB00186,DB06690,1
DB08881,DB08912,1
DB01174,DB08873,1
DB01017,DB09268,1
DB00346,DB01319,1
DB01008,DB04817,1
DB00202,DB01111,1
DB00391,DB04844,1
DB00903,DB01251,1
DB00104,DB00708,1
DB00618,DB09275,1
DB01016,DB01232,1
DB01075,DB04924,1
DB01045,DB06605,1
DB00543,DB04842,1
DB00700,DB01254,1
DB00477,DB06204,1
DB00841,DB06701,1
DB00628,DB00648,1
DB00220,DB00281,1
DB00213,DB01066,1
DB00191,DB01403,1
DB00121,DB00578,1
DB09053,DB09118,1
DB00571,DB00961,1
DB00619,DB04855,1
DB00542,DB00999,1
DB01106,DB06148,1
DB00268,DB00972,1
DB00623,DB00752,1
DB00422,DB00492,1
DB00188,DB00281,1
DB00484,DB01353,1
DB00381,DB00476,1
DB00213,DB08933,1
DB00470,DB06636,1
DB00671,DB09268,1
DB00996,DB01351,1
DB06290,DB06589,1
DB01069,DB08912,1
DB01023,DB09220,1
DB00470,DB01319,1
DB00470,DB08816,1
DB00214,DB05039,1
DB00601,DB01063,1
DB00384,DB00700,1
DB00006,DB09053,1
DB00865,DB06701,1
DB00311,DB01399,1
DB01175,DB08794,1
DB00687,DB09220,1
DB00980,DB01017,1
DB01440,DB01587,1
DB01211,DB06636,1
DB00989,DB01403,1
DB00834,DB01018,1
DB01211,DB09102,1
DB00872,DB08896,1
DB00295,DB00921,1
DB00633,DB01354,1
DB00381,DB01254,1
DB00705,DB01609,1
DB01232,DB05109,1
DB00320,DB04884,1
DB00366,DB00708,1
DB00932,DB01016,1
DB00993,DB01418,1
DB00413,DB00484,1
DB00390,DB00784,1
DB00214,DB00780,1
DB00881,DB01261,1
DB00502,DB01255,1
DB00455,DB06201,1
DB00214,DB08976,1
DB00761,DB09300,1
DB00988,DB01203,1
DB00338,DB00363,1
DB00196,DB05521,1
DB00945,DB01234,1
DB00359,DB00945,1
DB01234,DB09073,1
DB00489,DB08877,1
DB00014,DB00414,1
DB00356,DB01173,1
DB01621,DB05271,1
DB00295,DB01106,1
DB00946,DB01088,1
DB00440,DB02901,1
DB00331,DB00839,1
DB00328,DB00374,1
DB00374,DB00476,1
DB02703,DB09401,1
DB00425,DB06216,1
DB00318,DB00903,1
DB01026,DB01259,1
DB00379,DB00969,1
DB00332,DB01288,1
DB00496,DB00673,1
DB00582,DB01224,1
DB00584,DB01356,1
DB00215,DB01241,1
DB06290,DB09119,1
DB00349,DB04861,1
DB00490,DB01037,1
DB00243,DB00564,1
DB00675,DB09049,1
DB00433,DB00752,1
DB00363,DB01544,1
DB01021,DB01288,1
DB00684,DB01061,1
DB00497,DB00774,1
DB06723,DB06817,1
DB00819,DB08907,1
DB00500,DB08794,1
DB00334,DB01233,1
DB06204,DB08883,1
DB01407,DB06711,1
DB00623,DB00669,1
DB00320,DB00582,1
DB00794,DB08903,1
DB00165,DB01235,1
DB00320,DB09042,1
DB01050,DB03619,1
DB00529,DB00577,1
DB01238,DB08899,1
DB00215,DB00498,1
DB00991,DB03615,1
DB00211,DB01244,1
DB06702,DB09271,1
DB00555,DB06204,1
DB01041,DB09128,1
DB00819,DB09214,1
DB00519,DB01143,1
DB04839,DB09054,1
DB00401,DB01235,1
DB00672,DB00864,1
DB00641,DB01254,1
DB00603,DB09280,1
DB01076,DB01590,1
DB01238,DB02703,1
DB01063,DB01356,1
DB00307,DB04908,1
DB00374,DB00834,1
DB00976,DB09083,1
DB00484,DB06690,1
DB00421,DB00908,1
DB00213,DB06413,1
DB00178,DB00734,1
DB00569,DB00603,1
DB00266,DB00675,1
DB00176,DB09071,1
DB00289,DB01556,1
DB00608,DB06603,1
DB00252,DB01583,1
DB00322,DB01124,1
DB00937,DB01037,1
DB00266,DB01211,1
DB04896,DB06228,1
DB00252,DB09083,1
DB00014,DB08864,1
DB00723,DB01288,1
DB01072,DB06218,1
DB00006,DB00974,1
DB08901,DB09065,1
DB01254,DB01268,1
DB00818,DB01045,1
DB00273,DB00341,1
DB00458,DB06144,1
DB00794,DB08901,1
DB00268,DB00269,1
DB01501,DB09290,1
DB00248,DB01038,1
DB00460,DB00808,1
DB00408,DB00972,1
DB00794,DB00916,1
DB00575,DB01158,1
DB00675,DB01232,1
DB00564,DB01100,1
DB00218,DB00364,1
DB00833,DB01418,1
DB00363,DB09570,1
DB00960,DB01182,1
DB01156,DB01171,1
DB00363,DB01174,1
DB00830,DB06701,1
DB00300,DB01004,1
DB00080,DB08860,1
DB00564,DB09027,1
DB00237,DB00881,1
DB01026,DB09128,1
DB00181,DB09300,1
DB00715,DB09117,1
DB00414,DB01203,1
DB00628,DB09072,1
DB00181,DB00455,1
DB00014,DB00358,1
DB00672,DB01136,1
DB00104,DB00875,1
DB00321,DB00586,1
DB00909,DB06290,1
DB00443,DB00672,1
DB01026,DB09256,1
DB01127,DB01418,1
DB00976,DB06209,1
DB00477,DB01171,1
DB00700,DB08907,1
DB00842,DB01320,1
DB01149,DB03880,1
DB00204,DB00880,1
DB00176,DB00408,1
DB01294,DB01418,1
DB01320,DB09288,1
DB00206,DB09220,1
DB00319,DB01339,1
DB00312,DB00790,1
DB00502,DB01041,1
DB00668,DB01255,1
DB00468,DB00960,1
DB00692,DB01203,1
DB00252,DB01576,1
DB00322,DB08895,1
DB00186,DB00434,1
DB00310,DB00390,1
DB00762,DB06589,1
DB01128,DB04908,1
DB00565,DB01035,1
DB00206,DB01171,1
DB00159,DB00784,1
DB00343,DB01166,1
DB01075,DB06201,1
DB00433,DB09076,1
DB00193,DB05521,1
DB01195,DB01232,1
DB00322,DB00554,1
DB00450,DB00843,1
DB00264,DB00482,1
DB00474,DB00575,1
DB00612,DB00708,1
DB00382,DB01288,1
DB01026,DB04845,1
DB00214,DB00503,1
DB00203,DB00359,1
DB06480,DB08881,1
DB00424,DB08893,1
DB00452,DB00903,1
DB00450,DB00831,1
DB00191,DB00651,1
DB00908,DB08873,1
DB00794,DB08865,1
DB00370,DB00708,1
DB00450,DB00996,1
DB01074,DB01351,1
DB00257,DB00956,1
DB00361,DB00582,1
DB00673,DB01181,1
DB00351,DB00498,1
DB01175,DB06228,1
DB00477,DB01175,1
DB00277,DB00468,1
DB00969,DB01609,1
DB00181,DB06201,1
DB00854,DB01021,1
DB00254,DB01000,1
DB00590,DB09048,1
DB00503,DB08881,1
DB00468,DB04876,1
DB00780,DB01620,1
DB00761,DB01062,1
DB01118,DB09274,1
DB00323,DB08883,1
DB00307,DB06603,1
DB00611,DB06767,1
DB00366,DB01202,1
DB00557,DB00747,1
DB00283,DB01041,1
DB01263,DB09102,1
DB00243,DB09026,1
DB01211,DB01319,1
DB01192,DB01367,1
DB00409,DB01037,1
DB00401,DB09059,1
DB01149,DB06290,1
DB00382,DB04861,1
DB01110,DB01120,1
DB01168,DB06153,1
DB00227,DB01406,1
DB00484,DB00588,1
DB00653,DB01267,1
DB00006,DB00304,1
DB00985,DB01409,1
DB00765,DB09034,1
DB06702,DB06717,1
DB00498,DB09030,1
DB00332,DB04924,1
DB02546,DB04876,1
DB01224,DB01609,1
DB00484,DB00771,1
