d1,d2,type
DB01068,DB05271,1
DB00603,DB00682,1
DB00470,DB01068,1
DB01124,DB02546,1
DB00603,DB01320,1
DB01223,DB06704,1
DB00408,DB04844,1
DB00310,DB09220,1
DB00196,DB08881,1
DB01364,DB09042,1
DB00564,DB00976,1
DB00470,DB01106,1
DB01174,DB01590,1
DB01198,DB06290,1
DB00608,DB00673,1
DB00720,DB01172,1
DB00484,DB06204,1
DB00694,DB01232,1
DB08930,DB11248,1
DB00806,DB01165,1
DB00872,DB06237,1
DB00440,DB08912,1
DB00214,DB00503,1
DB00651,DB00935,1
DB01601,DB09123,1
DB00717,DB06206,1
DB00187,DB00588,1
DB00182,DB00427,1
DB00700,DB01235,1
DB00484,DB00588,1
DB01427,DB09104,1
DB00997,DB01118,1
DB00206,DB01367,1
DB00270,DB00752,1
DB00358,DB00599,1
DB00983,DB01551,1
DB01082,DB09060,1
DB00839,DB01208,1
DB01174,DB09049,1
DB00918,DB01026,1
DB00261,DB01418,1
DB00932,DB01320,1
DB00180,DB00695,1
DB00384,DB00390,1
DB00277,DB00312,1
DB00948,DB01082,1
DB00816,DB01551,1
DB00199,DB00277,1
DB00470,DB01319,1
DB00014,DB09078,1
DB00661,DB08895,1
DB00708,DB00752,1
DB00829,DB09073,1
DB00361,DB00582,1
DB00367,DB00949,1
DB00201,DB00715,1
DB00381,DB00976,1
DB00687,DB06710,1
DB00196,DB00343,1
DB00661,DB01248,1
DB00834,DB01403,1
DB01182,DB01263,1
DB00585,DB06701,1
DB00252,DB00539,1
DB01100,DB09290,1
DB00950,DB01409,1
DB00834,DB06616,1
DB00188,DB00553,1
DB00196,DB00619,1
DB09049,DB09073,1
DB00335,DB00780,1
DB00678,DB01026,1
DB00363,DB00531,1
DB00489,DB00975,1
DB01021,DB01501,1
DB00433,DB00470,1
DB00619,DB01241,1
DB00420,DB04871,1
DB00708,DB09083,1
DB01164,DB04825,1
DB00557,DB09555,1
DB00912,DB00932,1
DB00455,DB00484,1
DB00334,DB00472,1
DB00425,DB00490,1
DB01242,DB01403,1
DB01259,DB06616,1
DB00367,DB04272,1
DB00091,DB00688,1
DB00675,DB01254,1
DB00146,DB00682,1
DB00696,DB06288,1
DB00277,DB00842,1
DB00238,DB00648,1
DB00734,DB06684,1
DB00211,DB00841,1
DB00290,DB01097,1
DB00734,DB08918,1
DB00722,DB06287,1
DB00474,DB01201,1
DB01087,DB06603,1
DB00482,DB00919,1
DB00411,DB01210,1
DB00344,DB06603,1
DB00918,DB01232,1
DB00607,DB00688,1
DB00307,DB00949,1
DB00813,DB09073,1
DB08827,DB09075,1
DB00653,DB01024,1
DB01656,DB09073,1
DB00448,DB01072,1
DB00393,DB09118,1
DB00266,DB00569,1
DB00312,DB00884,1
DB00370,DB00455,1
DB00603,DB01263,1
DB00531,DB01319,1
DB00668,DB06203,1
DB01390,DB08864,1
DB01072,DB08918,1
DB00484,DB00956,1
DB00243,DB09054,1
DB01234,DB06717,1
DB01097,DB01229,1
DB01195,DB05521,1
DB01032,DB01294,1
DB00187,DB00211,1
DB00661,DB08933,1
DB00468,DB09073,1
DB00387,DB09271,1
DB00615,DB00908,1
DB00295,DB01037,1
DB00418,DB06204,1
DB06176,DB09054,1
DB00418,DB00444,1
DB00872,DB01166,1
DB00268,DB00652,1
DB00263,DB04876,1
DB00196,DB06287,1
DB08877,DB08912,1
DB06402,DB09083,1
DB04855,DB09049,1
DB00601,DB01239,1
DB01221,DB09280,1
DB00159,DB01380,1
DB00472,DB01195,1
DB01072,DB04938,1
DB00014,DB00715,1
DB00564,DB01072,1
DB00104,DB00672,1
DB00842,DB08883,1
DB00712,DB01082,1
DB08865,DB09075,1
DB00266,DB08976,1
DB00215,DB00433,1
DB00215,DB00263,1
DB00834,DB01251,1
DB00418,DB00519,1
DB00353,DB00582,1
DB01124,DB01319,1
DB00344,DB09272,1
DB00470,DB09065,1
DB06636,DB09049,1
DB00363,DB01030,1
DB00361,DB00864,1
DB00393,DB00503,1
DB01320,DB09214,1
DB00391,DB09076,1
DB00186,DB00341,1
DB00794,DB06697,1
DB00351,DB00682,1
DB00294,DB00400,1
DB00035,DB00497,1
DB00104,DB00222,1
DB00401,DB01397,1
DB00794,DB09053,1
DB00484,DB09071,1
DB00307,DB04817,1
DB00615,DB01263,1
DB00370,DB01589,1
DB00215,DB00289,1
DB00425,DB05271,1
DB00543,DB00734,1
DB00784,DB00932,1
DB00492,DB00794,1
DB00279,DB00344,1
DB01178,DB04844,1
DB00252,DB00997,1
DB01023,DB01026,1
DB00379,DB00924,1
DB01142,DB01618,1
DB00318,DB04831,1
DB00180,DB00887,1
DB00945,DB04272,1
DB00208,DB01577,1
DB00830,DB01223,1
DB00601,DB01577,1
DB00875,DB01409,1
DB00754,DB06148,1
DB00301,DB00618,1
DB00014,DB00218,1
DB01609,DB06207,1
DB01232,DB06626,1
DB00872,DB06603,1
DB00014,DB00753,1
DB00250,DB01233,1
DB01394,DB09277,1
DB00872,DB09401,1
DB00307,DB00541,1
DB00250,DB01612,1
DB00935,DB00983,1
DB01013,DB09067,1
DB00819,DB01195,1
DB00370,DB00633,1
DB01222,DB06724,1
DB01224,DB09117,1
DB00391,DB00998,1
DB00344,DB01238,1
DB00214,DB01050,1
DB01236,DB06201,1
DB00959,DB06723,1
DB00177,DB00883,1
DB00393,DB01337,1
DB00477,DB09076,1
DB00472,DB01069,1
DB00327,DB09117,1
DB00497,DB09063,1
DB00188,DB01171,1
DB00241,DB01023,1
DB00422,DB01242,1
DB00344,DB08893,1
DB00479,DB00766,1
DB00374,DB08816,1
DB00985,DB09034,1
DB00633,DB01354,1
DB00201,DB01193,1
DB00224,DB08896,1
DB00322,DB00337,1
DB00819,DB01235,1
DB00460,DB00821,1
DB00749,DB01172,1
DB00268,DB01595,1
DB01165,DB04951,1
DB00285,DB06704,1
DB00927,DB01066,1
DB01440,DB06204,1
DB01030,DB05812,1
DB00408,DB00761,1
DB01415,DB09322,1
DB00310,DB01120,1
DB00862,DB09063,1
DB00224,DB00872,1
DB00956,DB04831,1
DB00601,DB09068,1
DB01097,DB01656,1
DB06616,DB08827,1
DB00434,DB09272,1
DB00959,DB06203,1
DB00334,DB01178,1
DB00280,DB01124,1
DB00563,DB00736,1
DB00762,DB01254,1
DB00705,DB09053,1
DB00176,DB05246,1
DB01118,DB01195,1
DB01115,DB01143,1
DB00313,DB00794,1
DB00449,DB01142,1
DB00181,DB05246,1
DB01278,DB06153,1
DB00368,DB00937,1
DB01238,DB09065,1
DB00312,DB00584,1
DB01000,DB01017,1
DB00808,DB00899,1
DB00657,DB00999,1
DB00672,DB00726,1
DB00976,DB08875,1
DB00390,DB01115,1
DB01004,DB01048,1
DB00266,DB00582,1
DB00648,DB01068,1
DB01247,DB08897,1
DB01218,DB08873,1
DB00903,DB09220,1
DB00177,DB01174,1
DB00237,DB00960,1
DB00585,DB01066,1
DB00697,DB00904,1
DB00391,DB01100,1
DB06704,DB06714,1
DB00215,DB01035,1
DB00834,DB01380,1
DB01274,DB09042,1
DB00220,DB00404,1
DB00091,DB09279,1
DB01041,DB04908,1
DB00956,DB09065,1
DB04908,DB09054,1
DB00196,DB00593,1
DB00337,DB01101,1
DB00434,DB09076,1
DB00468,DB00590,1
DB00252,DB08933,1
DB00759,DB09267,1
DB00834,DB01175,1
DB00429,DB01282,1
DB01320,DB01594,1
DB00605,DB00684,1
DB00476,DB00584,1
DB00193,DB01624,1
DB00503,DB09262,1
DB00321,DB00604,1
DB00214,DB00476,1
DB00813,DB05271,1
DB01032,DB01112,1
DB00294,DB01024,1
DB00782,DB08893,1
DB01063,DB01367,1
DB00806,DB00903,1
DB00104,DB06663,1
DB00332,DB00748,1
DB00794,DB05521,1
DB01012,DB01182,1
DB00974,DB01254,1
DB00294,DB01016,1
DB00404,DB02703,1
DB00953,DB04842,1
DB00492,DB00734,1
DB01380,DB01609,1
DB00619,DB08895,1
DB00315,DB00623,1
DB00248,DB01214,1
DB00091,DB01082,1
DB00181,DB00564,1
DB00933,DB09097,1
DB00607,DB04825,1
DB00418,DB00555,1
DB01115,DB09054,1
DB00188,DB00252,1
DB00835,DB09072,1
DB00698,DB09281,1
DB00237,DB09038,1
DB01174,DB06695,1
DB00248,DB01233,1
DB00204,DB01232,1
DB00338,DB00363,1
DB00490,DB01041,1
DB00998,DB01038,1
DB00586,DB00686,1
DB00921,DB08872,1
DB01045,DB09073,1
DB01167,DB01253,1
DB00358,DB09049,1
DB01232,DB04868,1
DB00136,DB00860,1
DB00700,DB00872,1
DB00919,DB01112,1
DB01149,DB01403,1
DB00559,DB01167,1
DB00091,DB01098,1
DB01072,DB08875,1
DB04946,DB08883,1
DB00586,DB01050,1
DB00202,DB01192,1
DB00798,DB01061,1
DB00245,DB00391,1
DB00358,DB00532,1
DB00178,DB09282,1
DB01026,DB06414,1
DB00220,DB00908,1
DB00350,DB01032,1
DB00187,DB00708,1
DB00413,DB09118,1
DB00014,DB00331,1
DB00379,DB01175,1
DB01167,DB06616,1
DB00540,DB01409,1
DB00176,DB00831,1
DB00648,DB05676,1
DB00320,DB00582,1
DB00344,DB06148,1
DB00557,DB01278,1
DB06268,DB08895,1
DB01020,DB01235,1
DB00912,DB06789,1
DB00337,DB00687,1
DB01061,DB01082,1
DB00401,DB09065,1
DB00206,DB00541,1
DB00470,DB01364,1
DB00338,DB06695,1
DB00222,DB01072,1
DB00422,DB00808,1
DB01144,DB01235,1
DB00121,DB09267,1
DB00775,DB06605,1
DB00437,DB06723,1
DB00486,DB00593,1
DB00374,DB00603,1
DB00295,DB01591,1
DB00182,DB00852,1
DB00956,DB01609,1
DB00951,DB01167,1
DB01167,DB09030,1
DB00484,DB00831,1
DB00503,DB01244,1
DB01045,DB09068,1
DB00246,DB00865,1
DB00541,DB01232,1
DB01204,DB08880,1
DB00182,DB01407,1
DB00700,DB01355,1
DB00136,DB00959,1
DB00420,DB09065,1
DB00975,DB09049,1
DB00285,DB01609,1
DB09042,DB09268,1
DB01223,DB01288,1
DB09272,DB09555,1
DB00472,DB01197,1
DB00252,DB00565,1
DB00404,DB01609,1
DB00686,DB01418,1
DB00381,DB00474,1
DB01038,DB04871,1
DB01032,DB01603,1
DB00881,DB01165,1
DB01264,DB08827,1
DB00338,DB00847,1
DB00573,DB01203,1
DB00829,DB01609,1
DB01296,DB08918,1
DB01264,DB06626,1
DB00215,DB09330,1
DB00370,DB09042,1
DB01353,DB01395,1
DB00280,DB01167,1
DB00776,DB01320,1
DB00207,DB00864,1
DB01577,DB01620,1
DB00176,DB01247,1
DB00945,DB01556,1
DB00318,DB01151,1
DB00503,DB01002,1
DB00421,DB01355,1
DB00474,DB00964,1
DB00722,DB00877,1
DB00202,DB01057,1
DB00213,DB01024,1
DB00460,DB00788,1
DB01236,DB09034,1
DB00263,DB01232,1
DB01609,DB01623,1
DB00782,DB09076,1
DB00570,DB08820,1
DB00715,DB00898,1
DB00187,DB00281,1
DB04905,DB08881,1
DB00593,DB00972,1
DB00484,DB00808,1
DB00537,DB09280,1
DB00277,DB09054,1
DB00752,DB04884,1
DB01238,DB04844,1
DB08820,DB09053,1
DB00871,DB01021,1
DB01100,DB06700,1
DB00252,DB00705,1
DB00975,DB01355,1
DB00765,DB01038,1
DB00277,DB01553,1
DB00358,DB09054,1
DB00014,DB08871,1
DB00201,DB00865,1
DB00662,DB01278,1
DB00474,DB01224,1
DB00433,DB09290,1
DB00499,DB00872,1
DB00331,DB01621,1
DB00214,DB01119,1
DB00541,DB08934,1
DB01175,DB05521,1
DB00737,DB01017,1
DB00820,DB08933,1
DB00214,DB06210,1
DB00991,DB06826,1
DB00091,DB08916,1
DB00193,DB01211,1
DB00178,DB00214,1
DB00909,DB06717,1
DB00938,DB01288,1
DB00808,DB00921,1
DB00014,DB00672,1
DB00338,DB01166,1
DB01167,DB04884,1
DB00960,DB01156,1
DB00761,DB09220,1
DB00475,DB00822,1
DB00252,DB00454,1
DB01416,DB09268,1
DB01100,DB09068,1
DB00182,DB00450,1
DB00539,DB01418,1
DB01377,DB01380,1
DB00232,DB00331,1
DB06290,DB09102,1
DB00338,DB01045,1
DB00321,DB01021,1
DB01083,DB08883,1
DB00193,DB00857,1
DB00472,DB00503,1
DB00952,DB01618,1
DB00501,DB09280,1
DB00104,DB01124,1
DB00413,DB01589,1
DB00199,DB09118,1
DB00555,DB09034,1
DB00227,DB00648,1
DB01021,DB01380,1
DB00331,DB01015,1
DB01066,DB09104,1
DB01367,DB06764,1
DB00263,DB00482,1
DB01171,DB01403,1
DB00269,DB01217,1
DB00327,DB00470,1
DB00956,DB06216,1
DB00571,DB06589,1
DB00181,DB01558,1
DB00343,DB06335,1
DB00497,DB08912,1
DB00686,DB00788,1
DB00207,DB06589,1
DB00945,DB04896,1
DB00382,DB01242,1
DB01017,DB01018,1
DB00876,DB09026,1
DB00475,DB00715,1
DB00177,DB00421,1
DB00121,DB01147,1
DB00761,DB01151,1
DB00338,DB00530,1
DB00246,DB00413,1
DB00997,DB01156,1
DB01409,DB04924,1
DB00345,DB08880,1
DB04839,DB08910,1
DB00404,DB01319,1
DB00503,DB01069,1
DB00391,DB01069,1
DB00945,DB00999,1
DB00176,DB00952,1
DB00215,DB04272,1
DB00661,DB01261,1
DB00316,DB01288,1
DB00363,DB01403,1
DB04855,DB08877,1
DB00700,DB09282,1
DB01148,DB01409,1
DB00422,DB01224,1
DB00477,DB00924,1
DB00831,DB01576,1
DB00564,DB06401,1
DB00802,DB08820,1
DB02703,DB08815,1
DB00248,DB06711,1
DB01223,DB06711,1
DB00176,DB01254,1
DB00474,DB01115,1
DB00564,DB00682,1
DB00950,DB09104,1
DB00863,DB01273,1
DB01609,DB08875,1
DB00244,DB00927,1
DB01463,DB04896,1
DB00872,DB09118,1
DB00997,DB09027,1
DB00220,DB00907,1
DB00104,DB00598,1
DB00470,DB00503,1
DB00188,DB00349,1
DB00289,DB01264,1
DB00196,DB06684,1
DB00331,DB00738,1
DB00408,DB00726,1
DB00460,DB00582,1
DB00624,DB00741,1
DB00206,DB00344,1
DB00983,DB01193,1
DB06702,DB09290,1
DB00215,DB00539,1
DB00938,DB01203,1
DB00500,DB01208,1
DB00363,DB09076,1
DB00186,DB00985,1
DB00661,DB00932,1
DB00334,DB01041,1
DB00682,DB01397,1
DB00559,DB00976,1
DB00962,DB01205,1
DB00222,DB01224,1
DB06702,DB08912,1
DB01015,DB08882,1
DB00343,DB04855,1
DB00803,DB01172,1
DB00006,DB00945,1
DB00176,DB00582,1
DB04855,DB06589,1
DB00700,DB00712,1
DB00343,DB01219,1
DB00752,DB01274,1
DB01247,DB06204,1
DB00273,DB11181,1
DB00674,DB01224,1
DB00790,DB09292,1
DB00363,DB00921,1
DB00443,DB00624,1
DB00332,DB00341,1
DB00312,DB00344,1
DB00880,DB09220,1
DB01264,DB06335,1
DB01023,DB09220,1
DB00559,DB00997,1
DB00541,DB00932,1
DB00758,DB01104,1
DB00196,DB00829,1
DB00696,DB00831,1
DB00470,DB01173,1
DB00374,DB00775,1
DB00619,DB01149,1
DB01201,DB08882,1
DB01039,DB01095,1
DB00808,DB09242,1
DB00323,DB00765,1
DB00203,DB08820,1
DB00246,DB00425,1
DB01101,DB01136,1
DB00557,DB00950,1
DB00434,DB00921,1
DB00214,DB01251,1
DB00193,DB00334,1
DB00177,DB01356,1
DB00206,DB00476,1
DB00486,DB01080,1
DB05521,DB06708,1
DB08815,DB08933,1
DB06290,DB09073,1
DB00900,DB01165,1
DB08881,DB08933,1
DB01067,DB01203,1
DB01100,DB01576,1
DB06290,DB09034,1
DB00211,DB00332,1
DB01203,DB06709,1
DB00564,DB09079,1
DB01238,DB08909,1
DB00588,DB01556,1
DB00204,DB01175,1
DB01020,DB04884,1
DB00421,DB08907,1
DB01002,DB01072,1
DB06237,DB06414,1
DB08881,DB09071,1
DB00604,DB00872,1
DB01162,DB01392,1
DB00264,DB00705,1
DB00569,DB00775,1
DB01264,DB08903,1
DB00333,DB00475,1
DB00482,DB09285,1
DB00708,DB09048,1
DB00523,DB06290,1
DB04908,DB06695,1
DB00976,DB09071,1
DB00503,DB01072,1
DB00181,DB00454,1
DB00594,DB06212,1
DB00696,DB01211,1
DB00524,DB09242,1
DB00363,DB00696,1
DB01558,DB05812,1
DB00765,DB08910,1
DB00283,DB00370,1
DB00321,DB01620,1
DB00582,DB06207,1
DB00186,DB04841,1
DB00014,DB00414,1
DB00277,DB00379,1
DB00916,DB09268,1
DB00673,DB09039,1
DB00697,DB01355,1
DB00564,DB01656,1
DB00387,DB01069,1
DB00241,DB00250,1
DB00641,DB01319,1
DB01021,DB08907,1
DB00181,DB04953,1
DB00368,DB01620,1
DB00433,DB01200,1
DB01166,DB01263,1
DB00368,DB01001,1
DB00262,DB00337,1
DB00381,DB00501,1
DB00495,DB04817,1
DB00418,DB00586,1
DB00619,DB00648,1
DB00503,DB04938,1
DB00461,DB01032,1
DB00652,DB00999,1
DB00246,DB00752,1
DB00484,DB01197,1
DB00316,DB04841,1
DB00451,DB00481,1
DB00732,DB01172,1
DB00555,DB05271,1
DB00588,DB01203,1
DB00908,DB01201,1
DB00753,DB06204,1
DB00401,DB00625,1
DB00623,DB01356,1
DB00612,DB09118,1
DB00332,DB01081,1
DB00814,DB09285,1
DB01142,DB08897,1
DB00215,DB01087,1
DB01050,DB09295,1
DB00245,DB00382,1
DB00829,DB01403,1
DB01224,DB01577,1
DB01076,DB01394,1
DB00196,DB01118,1
DB00946,DB01551,1
DB00220,DB00490,1
DB00642,DB00712,1
DB00897,DB08883,1
DB00867,DB00907,1
DB01167,DB01394,1
DB00300,DB01264,1
DB00999,DB01114,1
DB00653,DB01162,1
DB00502,DB04896,1
DB00204,DB00999,1
DB00474,DB09288,1
DB00222,DB00834,1
DB00420,DB00484,1
DB01021,DB06684,1
DB00391,DB06684,1
DB00252,DB00820,1
DB01118,DB01136,1
DB00268,DB00555,1
DB01264,DB09068,1
DB00381,DB01254,1
DB00573,DB00682,1
DB00537,DB01377,1
DB00337,DB00877,1
DB00593,DB01083,1
DB01026,DB01253,1
DB00425,DB00555,1
DB00715,DB06605,1
DB00323,DB00968,1
DB00790,DB01392,1
DB00679,DB00997,1
DB01207,DB06605,1
DB01192,DB05271,1
DB00648,DB01100,1
DB00204,DB00524,1
DB00450,DB00842,1
DB00850,DB00972,1
DB00321,DB01174,1
DB00697,DB09072,1
DB00414,DB00903,1
DB00104,DB06603,1
DB00252,DB00557,1
DB00349,DB00956,1
DB00907,DB09048,1
DB00285,DB00586,1
DB00440,DB00709,1
DB06290,DB09027,1
DB00875,DB09271,1
DB00871,DB06706,1
DB00222,DB00331,1
DB01215,DB09117,1
DB00796,DB01235,1
DB00784,DB08794,1
DB00745,DB01211,1
DB00622,DB00653,1
DB00401,DB01232,1
DB08820,DB09083,1
DB00813,DB01624,1
DB00252,DB06589,1
DB00474,DB01357,1
DB00470,DB00804,1
DB01222,DB08873,1
DB00780,DB01560,1
DB00496,DB01409,1
DB00104,DB01169,1
DB00337,DB04855,1
DB01337,DB03615,1
DB00224,DB01166,1
DB00295,DB06702,1
DB06210,DB11093,1
DB00967,DB04905,1
DB00949,DB01320,1
DB00582,DB08896,1
DB00186,DB00349,1
DB06702,DB09076,1
DB00661,DB09026,1
DB00196,DB00444,1
DB00220,DB01601,1
DB00705,DB06290,1
DB00333,DB00801,1
DB00428,DB00864,1
DB00211,DB00470,1
DB00358,DB01595,1
DB09118,DB09143,1
DB00237,DB00425,1
DB00252,DB00537,1
DB00563,DB00605,1
DB00470,DB00754,1
DB00237,DB04920,1
DB00388,DB00945,1
DB00624,DB01067,1
DB00332,DB01021,1
DB00176,DB06697,1
DB00539,DB01609,1
DB00252,DB01418,1
DB01211,DB09268,1
DB00304,DB00414,1
DB01119,DB01340,1
DB01319,DB01601,1
DB00182,DB00470,1
DB00514,DB01614,1
DB00367,DB01072,1
DB08822,DB09282,1
DB00438,DB06696,1
DB00831,DB01173,1
DB00491,DB00715,1
DB00237,DB00277,1
DB00675,DB00715,1
DB00476,DB00975,1
DB01320,DB08864,1
DB00285,DB00409,1
DB00864,DB09073,1
DB00997,DB01609,1
DB01288,DB01579,1
DB00454,DB01264,1
DB00752,DB00953,1
DB00243,DB09291,1
DB00285,DB00472,1
DB00477,DB09034,1
DB00872,DB01609,1
DB00678,DB09220,1
DB00091,DB01204,1
DB00783,DB01353,1
DB00035,DB00344,1
DB00461,DB04865,1
DB00682,DB03619,1
DB05521,DB06636,1
DB01418,DB08912,1
DB00136,DB09063,1
DB01223,DB04854,1
DB06626,DB09054,1
DB01233,DB01239,1
DB00857,DB00997,1
DB01278,DB01403,1
DB00425,DB00872,1
DB00177,DB01235,1
DB02703,DB06287,1
DB01021,DB01242,1
DB00201,DB00687,1
DB01017,DB08883,1
DB00502,DB04844,1
DB00605,DB09053,1
DB00333,DB00774,1
DB00852,DB09273,1
DB00997,DB01229,1
DB00544,DB00559,1
DB00452,DB00742,1
DB00864,DB01600,1
DB00514,DB06603,1
DB00341,DB04905,1
DB00263,DB00359,1
DB01097,DB04868,1
DB00186,DB04908,1
DB00918,DB06288,1
DB00230,DB05271,1
DB01219,DB06290,1
DB00359,DB08912,1
DB00285,DB01267,1
DB00215,DB08864,1
DB00337,DB00635,1
DB00444,DB01351,1
DB00379,DB00503,1
DB00381,DB06207,1
DB00220,DB00346,1
DB00468,DB00564,1
DB00765,DB00906,1
DB00734,DB01275,1
DB00280,DB01136,1
DB00468,DB00691,1
DB06605,DB08816,1
DB00203,DB00582,1
DB01201,DB06414,1
DB01177,DB04905,1
DB00422,DB09104,1
DB00177,DB08931,1
DB00193,DB00458,1
DB00499,DB00564,1
DB00559,DB01068,1
DB00968,DB08895,1
DB00623,DB00761,1
DB00675,DB01151,1
DB01175,DB09048,1
DB00181,DB00956,1
DB00206,DB00422,1
DB01072,DB04845,1
DB00957,DB01120,1
DB00875,DB06201,1
DB00311,DB01551,1
DB00215,DB01155,1
DB04272,DB08816,1
DB08827,DB08912,1
DB00695,DB01251,1
DB00421,DB00476,1
DB00222,DB00367,1
DB00968,DB01247,1
DB00440,DB00678,1
DB01259,DB02703,1
DB00315,DB00363,1
DB00165,DB01320,1
DB00490,DB08820,1
DB00237,DB01023,1
DB00177,DB04920,1
DB00726,DB01614,1
DB00433,DB04924,1
DB06441,DB06605,1
DB00390,DB06696,1
DB00997,DB09118,1
DB00204,DB08871,1
DB06335,DB06413,1
DB00819,DB09220,1
DB00268,DB00269,1
DB00252,DB01489,1
DB00418,DB00819,1
DB01169,DB08882,1
DB06684,DB09063,1
DB00758,DB00945,1
DB00318,DB00524,1
DB00908,DB01264,1
DB00215,DB01463,1
DB01106,DB05271,1
DB00381,DB00806,1
DB00949,DB00972,1
DB01395,DB09063,1
DB00648,DB08873,1
DB05521,DB06695,1
DB01254,DB06212,1
DB00860,DB00945,1
DB01173,DB09034,1
DB00501,DB00643,1
DB00831,DB00924,1
DB00204,DB00949,1
DB00470,DB05039,1
DB01045,DB01232,1
DB00378,DB06228,1
DB00214,DB00684,1
DB00370,DB06282,1
DB00349,DB06335,1
DB00606,DB01192,1
DB00991,DB03615,1
DB00254,DB09146,1
DB00997,DB09291,1
DB00887,DB00956,1
DB00908,DB00932,1
DB00207,DB01100,1
DB00976,DB08827,1
DB00420,DB01560,1
DB00264,DB00496,1
DB00489,DB01614,1
DB01403,DB06201,1
DB00717,DB01174,1
DB01074,DB06207,1
DB00620,DB00673,1
DB00177,DB01050,1
DB00285,DB09054,1
DB00268,DB04844,1
DB00220,DB06335,1
DB00508,DB00656,1
DB00268,DB00780,1
DB00996,DB01263,1
DB00091,DB01059,1
DB00557,DB06153,1
DB00904,DB09042,1
DB00374,DB00887,1
DB01073,DB08895,1
DB00762,DB01241,1
DB00199,DB00648,1
DB00366,DB00898,1
DB00877,DB09048,1
DB00816,DB00887,1
DB00695,DB00820,1
DB00350,DB00752,1
DB01132,DB01238,1
DB00455,DB06201,1
DB06207,DB09063,1
DB00193,DB00436,1
DB00384,DB00899,1
DB00437,DB09477,1
DB00474,DB01045,1
DB01050,DB09211,1
DB00312,DB01041,1
DB01211,DB06616,1
DB00790,DB06196,1
DB00182,DB00561,1
DB00266,DB06590,1
DB00470,DB00588,1
DB00363,DB01594,1
DB00425,DB09048,1
DB00391,DB00804,1
DB00370,DB08820,1
DB00956,DB09072,1
DB04272,DB06684,1
DB01041,DB01403,1
DB00391,DB09128,1
DB00393,DB00607,1
DB00588,DB09290,1
DB00367,DB01609,1
DB01238,DB09117,1
DB01017,DB09034,1
DB00233,DB00374,1
DB00254,DB01045,1
DB00814,DB06696,1
DB00672,DB00780,1
DB01211,DB08918,1
DB01232,DB04908,1
DB00986,DB09300,1
DB01242,DB09241,1
DB00524,DB00794,1
DB00590,DB09282,1
DB00344,DB00472,1
DB00364,DB01418,1
DB01104,DB04842,1
DB01621,DB09048,1
DB00932,DB09272,1
DB00512,DB00955,1
DB00679,DB01356,1
DB00601,DB00831,1
DB02703,DB06789,1
DB00668,DB06701,1
DB00401,DB00925,1
DB00864,DB01394,1
DB00266,DB08887,1
DB00679,DB00972,1
DB00176,DB08910,1
DB00889,DB01142,1
DB00475,DB01017,1
DB00337,DB00694,1
DB00946,DB01166,1
DB06708,DB08873,1
DB00196,DB09034,1
DB00582,DB09063,1
DB00201,DB00252,1
DB01201,DB06228,1
DB00674,DB00834,1
DB00334,DB01558,1
DB00241,DB09112,1
DB00732,DB01010,1
DB06282,DB08883,1
DB00835,DB01577,1
DB00877,DB06335,1
DB00460,DB00672,1
DB00737,DB04924,1
DB00801,DB01320,1
DB00657,DB00695,1
DB00564,DB04855,1
DB01624,DB04896,1
DB00474,DB01158,1
DB00519,DB01119,1
DB00726,DB09271,1
DB01242,DB09271,1
DB01128,DB01418,1
DB00389,DB00390,1
DB01367,DB01393,1
DB00337,DB00445,1
DB00316,DB00388,1
DB00673,DB01023,1
DB00237,DB00765,1
DB00537,DB01032,1
DB01041,DB01173,1
DB00214,DB01380,1
DB00476,DB01418,1
DB00776,DB09065,1
DB00199,DB00215,1
DB00859,DB09104,1
DB01320,DB01590,1
DB00363,DB06148,1
DB00455,DB01409,1
DB00705,DB00813,1
DB00788,DB01172,1
DB09053,DB09065,1
DB08918,DB09063,1
DB06708,DB09274,1
DB00559,DB01100,1
DB00497,DB00524,1
DB06414,DB09053,1
DB00474,DB01142,1
DB00937,DB01577,1
DB00382,DB09128,1
DB00921,DB01168,1
DB00433,DB01576,1
DB00418,DB00571,1
DB00590,DB00752,1
DB00752,DB01104,1
DB01149,DB01233,1
DB01238,DB01609,1
DB00266,DB00823,1
DB00529,DB00681,1
DB00266,DB00814,1
DB04868,DB08882,1
DB00529,DB00695,1
DB00206,DB00373,1
DB00268,DB01069,1
DB00214,DB03615,1
DB00391,DB00752,1
DB00204,DB09082,1
DB01614,DB09042,1
DB01577,DB09273,1
DB00343,DB08933,1
DB00486,DB00753,1
DB00404,DB00972,1
DB00715,DB01224,1
DB01026,DB04825,1
DB00204,DB04953,1
DB00191,DB00332,1
DB00734,DB00834,1
DB00366,DB00418,1
DB00363,DB00490,1
DB01241,DB09272,1
DB00252,DB00819,1
DB00747,DB09272,1
DB00945,DB09030,1
DB00550,DB01223,1
DB00976,DB06176,1
DB00014,DB04868,1
DB00295,DB01624,1
DB00241,DB00898,1
DB00312,DB00881,1
DB00850,DB06684,1
DB08877,DB08895,1
DB00714,DB01233,1
DB01267,DB06288,1
DB00104,DB00187,1
DB01395,DB01418,1
DB00656,DB09054,1
DB00213,DB01232,1
DB00980,DB06201,1
DB00972,DB01174,1
DB00393,DB00400,1
DB00690,DB06201,1
DB00569,DB00977,1
DB00829,DB01041,1
DB00387,DB01624,1
DB00312,DB00715,1
DB00159,DB00974,1
